id_venta,fecha,finca,producto,cantidad,unidad,precio_unitario_cop,comprador,medio_pago
V-07936,2025-07-29,El Progreso,abono_organico,26,bulto,14758,Cooperativa,credito_local
V-07937,2025-10-18,El Roble,leche,41,litro,2123,Colegio,credito_local
V-07938,2025-06-08,Los Guaduales,leche,96,litro,2045,Colegio,efectivo
V-07939,2025-05-16,San Miguel,yuca,150,kg,1301,Tienda veredal,efectivo
V-07940,2025-04-25,Los Guaduales,abono_organico,4,bulto,17681,Familia local,credito_local
V-07941,2025-05-06,La Esperanza,yuca,607,kg,1820,Mercado municipal,transferencia
V-07942,2025-09-20,San Miguel,abono_organico,38,bulto,12172,Tienda veredal,credito_local
V-07943,2025-11-10,San Miguel,abono_organico,14,bulto,7429,Familia local,credito_local
V-07944,2025-10-03,Los Guaduales,maiz,337,kg,1230,Cooperativa,transferencia
V-07945,2025-10-22,Santa Lucia,abono_organico,21,bulto,15860,Familia local,transferencia
V-07946,2025-12-23,La Pradera,maiz,619,kg,1606,Mercado municipal,credito_local
V-07947,2025-06-26,La Pradera,queso,47,kg,13813,Restaurante,credito_local
V-07948,2025-02-18,El Roble,yuca,492,kg,1801,Mercado municipal,efectivo
V-07949,2025-04-01,Buenos Aires,sorgo,348,kg,2422,Tienda veredal,credito_local
V-07950,2025-02-11,Los Guaduales,leche,164,litro,1795,Colegio,credito_local
V-07951,2025-09-29,Santa Lucia,yuca,177,kg,2678,Familia local,efectivo
V-07952,2025-06-08,Los Guaduales,maiz,383,kg,1809,Cooperativa,credito_local
V-07953,2025-12-20,La Pradera,sorgo,295,kg,2123,Restaurante,transferencia
V-07954,2025-09-04,San Miguel,abono_organico,39,bulto,13417,Tienda veredal,credito_local
V-07955,2025-10-11,El Progreso,yuca,620,kg,1564,Familia local,transferencia
V-07956,2025-01-02,El Progreso,maiz,629,kg,2050,Cooperativa,efectivo
V-07957,2025-02-10,La Pradera,maiz,165,kg,1453,Restaurante,credito_local
V-07958,2025-08-15,Los Guaduales,sorgo,52,kg,1724,Familia local,transferencia
V-07959,2025-10-13,Los Guaduales,queso,13,kg,10457,Mercado municipal,credito_local
V-07960,2025-03-31,Santa Lucia,queso,56,kg,12914,Restaurante,credito_local
V-07961,2025-08-28,Buenos Aires,leche,113,litro,1708,Restaurante,credito_local
V-07962,2025-03-15,Los Guaduales,leche,159,litro,1736,Cooperativa,efectivo
V-07963,2025-12-31,El Roble,leche,17,litro,1817,Cooperativa,credito_local
V-07964,2025-12-05,La Pradera,sorgo,421,kg,2255,Cooperativa,credito_local
V-07965,2025-04-11,San Miguel,queso,13,kg,13323,Cooperativa,credito_local
V-07966,2025-06-01,La Pradera,abono_organico,6,bulto,7261,Mercado municipal,transferencia
V-07967,2025-08-10,La Esperanza,maiz,580,kg,1277,Tienda veredal,efectivo
V-07968,2025-02-23,Buenos Aires,leche,129,litro,2114,Mercado municipal,credito_local
V-07969,2025-03-05,Santa Lucia,abono_organico,42,bulto,11210,Familia local,credito_local
V-07970,2025-09-19,El Roble,abono_organico,9,bulto,10439,Tienda veredal,credito_local
V-07971,2025-01-16,El Progreso,queso,29,kg,9264,Colegio,credito_local
V-07972,2025-05-17,Los Guaduales,yuca,586,kg,2244,Colegio,transferencia
V-07973,2025-12-05,Santa Lucia,queso,17,kg,9029,Cooperativa,credito_local
V-07974,2025-01-10,Santa Lucia,queso,40,kg,14346,Restaurante,credito_local
V-07975,2025-12-26,La Esperanza,abono_organico,28,bulto,8037,Mercado municipal,transferencia
V-07976,2025-04-20,El Roble,leche,77,litro,1829,Colegio,efectivo
V-07977,2025-06-23,Santa Lucia,leche,29,litro,1756,Mercado municipal,efectivo
V-07978,2025-05-25,Los Guaduales,leche,50,litro,1729,Cooperativa,efectivo
V-07979,2025-03-14,Santa Lucia,abono_organico,14,bulto,10166,Restaurante,efectivo
V-07980,2025-10-18,La Esperanza,abono_organico,8,bulto,9605,Familia local,credito_local
V-07981,2025-10-06,El Progreso,abono_organico,21,bulto,9823,Familia local,transferencia
V-07982,2025-12-30,La Esperanza,yuca,311,kg,2376,Tienda veredal,credito_local
V-07983,2025-06-08,San Miguel,yuca,41,kg,1277,Restaurante,efectivo
V-07984,2025-04-17,San Miguel,abono_organico,39,bulto,13572,Restaurante,efectivo
V-07985,2025-07-30,La Esperanza,maiz,88,kg,1645,Familia local,efectivo
V-07986,2025-02-03,San Miguel,queso,15,kg,14400,Cooperativa,transferencia
V-07987,2025-07-27,Los Guaduales,yuca,51,kg,1168,Tienda veredal,credito_local
V-07988,2025-11-14,Buenos Aires,queso,30,kg,12661,Mercado municipal,efectivo
V-07989,2025-10-28,San Miguel,abono_organico,21,bulto,14358,Mercado municipal,efectivo
V-07990,2025-02-17,La Pradera,queso,52,kg,10677,Mercado municipal,efectivo
V-07991,2025-09-22,La Pradera,queso,41,kg,13338,Tienda veredal,efectivo
V-07992,2025-08-31,El Roble,queso,30,kg,14990,Colegio,credito_local
V-07993,2025-06-20,El Roble,queso,21,kg,9602,Colegio,credito_local
V-07994,2025-03-20,El Progreso,queso,13,kg,10224,Tienda veredal,credito_local
V-07995,2025-03-28,El Roble,abono_organico,11,bulto,17715,Mercado municipal,efectivo
V-07996,2025-06-16,La Pradera,maiz,104,kg,1058,Colegio,efectivo
V-07997,2025-07-18,La Pradera,sorgo,260,kg,1483,Familia local,transferencia
V-07998,2025-05-02,Los Guaduales,maiz,412,kg,2620,Tienda veredal,efectivo
V-07999,2025-09-17,El Progreso,maiz,67,kg,1368,Tienda veredal,efectivo
V-08000,2025-10-02,El Roble,leche,219,litro,1693,Cooperativa,efectivo
V-08001,2025-07-10,La Esperanza,abono_organico,32,bulto,9242,Restaurante,credito_local
V-08002,2025-11-21,San Miguel,yuca,187,kg,1616,Mercado municipal,efectivo
V-08003,2025-01-03,El Roble,sorgo,313,kg,1643,Mercado municipal,transferencia
V-08004,2025-03-23,La Esperanza,sorgo,597,kg,,Mercado municipal,credito_local
V-08005,2025-09-26,Buenos Aires,maiz,305,kg,2564,Mercado municipal,efectivo
V-08006,2025-04-21,La Pradera,maiz,244,kg,2567,Colegio,transferencia
V-08007,2025-04-05,El Progreso,leche,167,litro,2186,Colegio,credito_local
V-08008,2025-07-13,Los Guaduales,sorgo,238,kg,2690,Tienda veredal,efectivo
V-08009,2025-03-02,La Pradera,leche,152,litro,2007,Familia local,credito_local
V-08010,2025-08-26,El Roble,yuca,320,kg,905,Cooperativa,credito_local
V-08011,2025-05-27,Santa Lucia,abono_organico,4,bulto,11571,Cooperativa,credito_local
V-08012,2025-03-05,Los Guaduales,sorgo,598,kg,1977,Cooperativa,transferencia
V-08013,2025-01-16,El Progreso,abono_organico,12,bulto,8060,Restaurante,efectivo
V-08014,2025-10-25,La Pradera,queso,45,kg,13778,Cooperativa,efectivo
V-08015,2025-08-15,Buenos Aires,queso,41,kg,12228,Mercado municipal,efectivo
V-08016,2025-04-29,La Pradera,abono_organico,34,bulto,12470,Tienda veredal,credito_local
V-08017,2025-11-28,Buenos Aires,maiz,171,kg,2570,Restaurante,credito_local
V-08018,2025-01-27,El Roble,queso,27,kg,13616,Tienda veredal,transferencia
V-08019,2025-09-25,Los Guaduales,leche,166,litro,1533,Familia local,efectivo
V-08020,2025-11-25,El Roble,leche,144,litro,1805,Restaurante,efectivo
V-08021,2025-02-18,San Miguel,queso,28,kg,14975,Familia local,credito_local
V-08022,2025-04-28,San Miguel,maiz,350,kg,2498,Restaurante,efectivo
V-08023,2025-01-21,La Pradera,leche,47,litro,1687,Cooperativa,credito_local
V-08024,2025-05-16,La Esperanza,abono_organico,5,bulto,13384,Cooperativa,efectivo
V-08025,2025-03-09,La Esperanza,leche,192,litro,1806,Cooperativa,transferencia
V-08026,2025-08-26,La Pradera,leche,176,litro,1568,Familia local,credito_local
V-08027,2025-08-19,La Pradera,yuca,120,kg,2681,Restaurante,transferencia
V-08028,2025-05-15,El Progreso,sorgo,495,kg,1523,Tienda veredal,credito_local
V-08029,2025-04-14,El Progreso,queso,45,kg,14924,Colegio,credito_local
V-08030,2025-11-10,El Roble,leche,7,litro,1886,Restaurante,credito_local
V-08031,2025-02-06,Santa Lucia,leche,133,litro,1772,Familia local,efectivo
V-08032,2025-04-17,San Miguel,leche,139,litro,1588,Mercado municipal,credito_local
V-08033,2025-04-16,Los Guaduales,queso,35,kg,10890,Mercado municipal,credito_local
V-08034,2025-01-06,Santa Lucia,leche,82,litro,2037,Cooperativa,efectivo
V-08035,2025-03-01,La Esperanza,yuca,196,kg,1967,Cooperativa,transferencia
V-08036,2025-08-13,Santa Lucia,queso,19,kg,13475,Colegio,credito_local
V-08037,2025-05-27,La Pradera,sorgo,199,kg,1102,Mercado municipal,efectivo
V-08038,2025-04-19,Santa Lucia,sorgo,114,kg,2072,Mercado municipal,efectivo
V-08039,2025-08-24,San Miguel,leche,99,litro,1592,Tienda veredal,efectivo
V-08040,2025-05-15,La Esperanza,abono_organico,30,bulto,11800,Cooperativa,efectivo
V-08041,2025-12-22,San Miguel,queso,25,kg,9267,Cooperativa,credito_local
V-08042,2025-03-08,El Roble,sorgo,375,kg,1300,Cooperativa,credito_local
V-08043,2025-11-21,Buenos Aires,abono_organico,24,bulto,12986,Colegio,credito_local
V-08044,2025-04-10,La Pradera,leche,205,litro,2085,Familia local,transferencia
V-08045,2025-07-02,Buenos Aires,yuca,397,kg,979,Restaurante,efectivo
V-08046,2025-11-11,Buenos Aires,leche,195,litro,1822,Familia local,credito_local
V-08047,2025-06-22,La Pradera,sorgo,317,kg,2152,Restaurante,transferencia
V-08048,2025-03-15,La Esperanza,leche,20,litro,1516,Tienda veredal,efectivo
V-08049,2025-01-27,El Roble,queso,32,kg,14967,Colegio,transferencia
V-08050,2025-09-30,San Miguel,yuca,38,kg,1717,Mercado municipal,efectivo
V-08051,2025-09-13,La Esperanza,queso,14,kg,12018,Colegio,efectivo
V-08052,2025-11-27,San Miguel,leche,107,litro,2222,Familia local,efectivo
V-08053,2025-08-21,San Miguel,maiz,191,kg,2155,Restaurante,transferencia
V-08054,2025-09-08,Santa Lucia,abono_organico,22,bulto,11384,Colegio,efectivo
V-08055,2025-04-08,La Esperanza,sorgo,69,kg,1386,Mercado municipal,transferencia
V-08056,2025-08-11,La Pradera,sorgo,542,kg,1104,Mercado municipal,transferencia
V-08057,2025-01-20,El Progreso,queso,45,kg,11736,Tienda veredal,transferencia
V-08058,2025-09-02,El Roble,queso,10,kg,9722,Restaurante,credito_local
V-08059,2025-01-03,El Progreso,maiz,595,kg,2406,Colegio,transferencia
V-08060,2025-08-14,San Miguel,leche,193,litro,1979,Mercado municipal,credito_local
V-08061,2025-03-06,El Progreso,maiz,647,kg,1534,Restaurante,transferencia
V-08062,2025-10-30,Buenos Aires,queso,35,kg,14007,Mercado municipal,credito_local
V-08063,2025-08-08,Los Guaduales,leche,162,litro,1945,Tienda veredal,efectivo
V-08064,2025-06-12,El Progreso,abono_organico,13,bulto,16513,Familia local,transferencia
V-08065,2025-01-14,La Pradera,queso,59,kg,12400,Cooperativa,efectivo
V-08066,2025-05-10,San Miguel,abono_organico,45,bulto,16290,Restaurante,transferencia
V-08067,2025-03-26,La Pradera,queso,35,kg,13377,Restaurante,credito_local
V-08068,2025-11-23,Los Guaduales,maiz,228,kg,1305,Mercado municipal,credito_local
V-08069,2025-11-16,El Progreso,yuca,433,kg,1770,Cooperativa,transferencia
V-08070,2025-03-07,Santa Lucia,maiz,310,kg,2448,Familia local,credito_local
V-08071,2025-09-27,Los Guaduales,yuca,381,kg,951,Familia local,transferencia
V-08072,2025-12-18,Buenos Aires,yuca,620,kg,2740,Colegio,transferencia
V-08073,2025-10-05,La Pradera,sorgo,475,kg,2530,Tienda veredal,transferencia
V-08074,2025-07-11,Los Guaduales,yuca,579,kg,2717,Cooperativa,efectivo
V-08075,2025-02-27,El Progreso,maiz,630,kg,2603,Familia local,efectivo
V-08076,2025-04-11,San Miguel,sorgo,392,kg,1115,Tienda veredal,transferencia
V-08077,2025-08-31,El Roble,sorgo,112,kg,2560,Mercado municipal,efectivo
V-08078,2025-05-25,San Miguel,leche,182,litro,2048,Mercado municipal,transferencia
V-08079,2025-06-08,El Progreso,leche,23,litro,1984,Restaurante,transferencia
V-08080,2025-12-06,Buenos Aires,sorgo,393,kg,1748,Cooperativa,efectivo
V-08081,2025-04-08,El Progreso,sorgo,390,kg,905,Cooperativa,credito_local
V-08082,2025-02-21,Santa Lucia,leche,75,litro,1908,Mercado municipal,transferencia
V-08083,2025-11-01,El Roble,leche,90,litro,2266,Familia local,efectivo
V-08084,2025-01-16,El Progreso,yuca,500,kg,2434,Mercado municipal,efectivo
V-08085,2025-07-21,El Progreso,queso,21,kg,10848,Restaurante,credito_local
V-08086,2025-02-10,El Roble,abono_organico,6,bulto,14645,Colegio,credito_local
V-08087,2025-09-20,Buenos Aires,maiz,272,kg,1883,Cooperativa,efectivo
V-08088,2025-12-11,Santa Lucia,leche,179,litro,2164,Mercado municipal,transferencia
V-08089,2025-10-06,Buenos Aires,queso,19,kg,13000,Restaurante,transferencia
V-08090,2025-02-18,San Miguel,maiz,397,kg,1638,Cooperativa,efectivo
V-08091,2025-04-07,Los Guaduales,leche,42,litro,2044,Colegio,transferencia
V-08092,2025-09-23,El Roble,yuca,318,kg,957,Restaurante,credito_local
V-08093,2025-09-24,La Esperanza,sorgo,487,kg,2313,Colegio,efectivo
V-08094,2025-08-25,San Miguel,leche,152,litro,2182,Tienda veredal,efectivo
V-08095,2025-09-29,La Esperanza,yuca,287,kg,2690,Mercado municipal,credito_local
V-08096,2025-10-01,Santa Lucia,maiz,305,kg,1280,Mercado municipal,efectivo
V-08097,2025-04-23,La Esperanza,leche,109,litro,2144,Mercado municipal,transferencia
V-08098,2025-08-29,La Pradera,abono_organico,5,bulto,11936,Restaurante,efectivo
V-08099,2025-08-27,La Esperanza,sorgo,358,kg,2459,Restaurante,credito_local
V-08100,2025-09-24,La Pradera,maiz,472,kg,1336,Restaurante,transferencia
V-08101,2025-08-02,San Miguel,maiz,406,kg,2444,Restaurante,transferencia
V-08102,2025-08-08,La Pradera,maiz,30,kg,2761,Cooperativa,efectivo
V-08103,2025-03-08,Santa Lucia,abono_organico,37,bulto,16144,Familia local,efectivo
V-08104,2025-12-02,La Pradera,queso,23,kg,0,Familia local,credito_local
V-08105,2025-08-17,El Progreso,queso,14,kg,11474,Familia local,transferencia
V-08106,2025-05-29,La Esperanza,maiz,314,kg,1236,Cooperativa,credito_local
V-08107,2025-11-03,San Miguel,sorgo,217,kg,982,Restaurante,credito_local
V-08108,2025-09-10,Santa Lucia,queso,24,kg,14210,Tienda veredal,efectivo
V-08109,2025-11-12,La Pradera,queso,15,kg,12421,Colegio,transferencia
V-08110,2025-01-20,El Roble,yuca,619,kg,2217,Restaurante,credito_local
V-08111,2025-08-09,La Pradera,yuca,581,kg,1719,Mercado municipal,credito_local
V-08112,2025-07-14,Santa Lucia,yuca,428,kg,2511,Familia local,transferencia
V-08113,2025-05-29,San Miguel,yuca,62,kg,2617,Cooperativa,transferencia
V-08114,2025-03-01,La Pradera,leche,60,litro,1809,Colegio,transferencia
V-08115,2025-05-17,Los Guaduales,queso,3,kg,12236,Familia local,efectivo
V-08116,2025-04-28,La Pradera,abono_organico,8,bulto,15647,Tienda veredal,credito_local
V-08117,2025-04-18,Santa Lucia,sorgo,110,kg,1638,Restaurante,transferencia
V-08118,2025-09-25,El Progreso,yuca,108,kg,2280,Familia local,efectivo
V-08119,2025-05-17,Santa Lucia,sorgo,240,kg,1676,Tienda veredal,transferencia
V-08120,2025-03-17,El Progreso,maiz,285,kg,2542,Familia local,transferencia
V-08121,2025-10-04,La Pradera,yuca,122,kg,2180,Colegio,transferencia
V-08122,2025-09-08,La Esperanza,leche,117,litro,2193,Tienda veredal,credito_local
V-08123,2025-10-17,Buenos Aires,abono_organico,4,bulto,12327,Familia local,credito_local
V-08124,2025-11-12,El Roble,maiz,314,kg,2405,Tienda veredal,efectivo
V-08125,2025-02-27,Buenos Aires,yuca,63,kg,1949,Cooperativa,transferencia
V-08126,2025-12-11,San Miguel,yuca,481,kg,2551,Cooperativa,transferencia
V-08127,2025-11-19,Santa Lucia,abono_organico,2,bulto,13031,Cooperativa,credito_local
V-08128,2025-03-14,San Miguel,leche,145,litro,1835,Colegio,transferencia
V-08129,2025-12-11,Buenos Aires,maiz,624,kg,943,Restaurante,transferencia
V-08130,2025-02-15,Buenos Aires,queso,41,kg,12999,Restaurante,credito_local
V-08131,2025-07-10,Buenos Aires,queso,30,kg,11941,Colegio,credito_local
V-08132,2025-11-05,Buenos Aires,maiz,290,kg,1005,Mercado municipal,credito_local
V-08133,2025-03-14,La Esperanza,queso,16,kg,11763,Restaurante,efectivo
V-08134,2025-01-24,Buenos Aires,maiz,92,kg,2236,Tienda veredal,credito_local
V-08135,2025-12-04,La Pradera,leche,142,litro,2263,Mercado municipal,efectivo
V-08136,2025-08-06,San Miguel,leche,177,litro,1640,Restaurante,efectivo
V-08137,2025-09-27,El Progreso,sorgo,194,kg,1516,Tienda veredal,transferencia
V-08138,2025-05-28,El Progreso,leche,109,litro,2249,Restaurante,transferencia
V-08139,2025-10-15,El Roble,queso,50,kg,9612,Restaurante,transferencia
V-08140,2025-05-04,La Pradera,yuca,328,kg,2788,Tienda veredal,transferencia
V-08141,2025-11-24,Buenos Aires,queso,37,kg,11784,Familia local,credito_local
V-08142,2025-10-15,San Miguel,leche,137,litro,2112,Restaurante,transferencia
V-08143,2025-11-30,El Roble,abono_organico,21,bulto,7099,Familia local,transferencia
V-08144,2025-01-25,Buenos Aires,sorgo,543,kg,2498,Cooperativa,credito_local
V-08145,2025-07-11,Buenos Aires,abono_organico,39,bulto,8972,Colegio,credito_local
V-08146,2025-12-14,Santa Lucia,queso,37,kg,13695,Colegio,efectivo
V-08147,2025-08-30,El Progreso,sorgo,565,kg,1141,Cooperativa,transferencia
V-08148,2025-08-21,San Miguel,queso,5,kg,11797,Familia local,credito_local
V-08149,2025-07-29,El Progreso,queso,58,kg,14679,Restaurante,efectivo
V-08150,2025-04-22,El Progreso,maiz,289,kg,2639,Cooperativa,credito_local
V-08151,2025-02-25,Santa Lucia,leche,112,litro,2289,Colegio,transferencia
V-08152,2025-05-17,La Esperanza,yuca,347,kg,1747,Tienda veredal,efectivo
V-08153,2025-06-30,El Roble,leche,172,litro,1710,Tienda veredal,credito_local
V-08154,2025-06-04,El Roble,leche,76,litro,1894,Tienda veredal,efectivo
V-08155,2025-12-11,El Progreso,abono_organico,23,bulto,11613,Tienda veredal,credito_local
V-08156,2025-12-03,Los Guaduales,sorgo,405,kg,1046,Cooperativa,credito_local
V-08157,2025-04-16,Los Guaduales,maiz,300,kg,1742,Colegio,credito_local
V-08158,2025-11-06,La Esperanza,leche,196,litro,2004,Tienda veredal,efectivo
V-08159,2025-04-29,Santa Lucia,abono_organico,9,bulto,14368,Tienda veredal,efectivo
V-08160,2025-12-05,El Progreso,maiz,57,kg,1841,Mercado municipal,transferencia
V-08161,2025-07-25,Los Guaduales,yuca,146,kg,1875,Colegio,efectivo
V-08162,2025-11-22,La Esperanza,yuca,385,kg,2277,Mercado municipal,transferencia
V-08163,2025-08-21,La Pradera,maiz,440,kg,2325,Familia local,efectivo
V-08164,2025-03-31,El Progreso,yuca,214,kg,1701,Mercado municipal,efectivo
V-08165,2025-07-02,San Miguel,sorgo,44,kg,1325,Tienda veredal,transferencia
V-08166,2025-04-23,San Miguel,maiz,81,kg,2257,Colegio,efectivo
V-08167,2025-05-06,Buenos Aires,queso,29,kg,9289,Cooperativa,transferencia
V-08168,2025-02-25,El Roble,maiz,288,kg,1787,Mercado municipal,credito_local
V-08169,2025-07-17,Buenos Aires,abono_organico,30,bulto,15215,Cooperativa,efectivo
V-08170,2025-05-21,San Miguel,yuca,178,kg,1875,Cooperativa,credito_local
V-08171,2025-05-20,El Progreso,abono_organico,43,bulto,16953,Colegio,transferencia
V-08172,2025-05-13,Santa Lucia,abono_organico,29,bulto,17146,Colegio,transferencia
V-08173,2025-11-03,La Esperanza,queso,51,kg,14547,Cooperativa,efectivo
V-08174,2025-05-07,El Roble,queso,56,kg,12418,Familia local,transferencia
V-08175,2025-07-11,La Pradera,leche,36,litro,1650,Familia local,credito_local
V-08176,2025-01-15,El Progreso,abono_organico,17,bulto,11372,Restaurante,efectivo
V-08177,2025-06-24,La Esperanza,queso,3,kg,10254,Familia local,transferencia
V-08178,2025-10-03,El Progreso,sorgo,250,kg,1753,Familia local,efectivo
V-08179,2025-06-23,La Pradera,abono_organico,30,bulto,8049,Familia local,transferencia
V-08180,2025-11-23,La Pradera,yuca,274,kg,2633,Cooperativa,transferencia
V-08181,2025-12-06,El Roble,sorgo,458,kg,2398,Tienda veredal,transferencia
V-08182,2025-04-10,El Progreso,queso,4,kg,9604,Cooperativa,transferencia
V-08183,2025-10-07,Buenos Aires,maiz,411,kg,1824,Tienda veredal,transferencia
V-08184,2025-02-27,Santa Lucia,leche,182,litro,1763,Mercado municipal,transferencia
V-08185,2025-07-21,Buenos Aires,yuca,177,kg,2781,Colegio,transferencia
V-08186,2025-10-12,La Esperanza,leche,57,litro,1661,Tienda veredal,credito_local
V-08187,2025-10-13,La Esperanza,abono_organico,6,bulto,8798,Colegio,transferencia
V-08188,2025-03-31,Los Guaduales,sorgo,188,kg,2002,Colegio,credito_local
V-08189,2025-05-02,Buenos Aires,abono_organico,20,bulto,11577,Cooperativa,credito_local
V-08190,2025-09-13,Santa Lucia,abono_organico,11,bulto,16303,Mercado municipal,efectivo
V-08191,2025-10-04,Santa Lucia,queso,46,kg,14929,Restaurante,transferencia
V-08192,2025-06-27,Los Guaduales,sorgo,159,kg,1868,Colegio,efectivo
V-08193,2025-11-22,La Pradera,leche,198,litro,1718,Restaurante,credito_local
V-08194,2025-01-28,La Pradera,maiz,352,kg,2592,Mercado municipal,credito_local
V-08195,2025-06-09,El Roble,abono_organico,35,bulto,8871,Cooperativa,credito_local
