codigo_animal,finca,raza,edad_meses,peso_kg,estado_sanitario,ultima_vacuna,responsable
EL-2467,El Roble,Criollo,82,384.7,vacuna_pendiente,2024-11-27,Luis
LA-2468,La Pradera,Holstein,19,384.3,vacuna_pendiente,2024-12-28,Ana
LA-2469,La Pradera,Normando,92,303.5,observacion,2024-11-09,Ana
EL-2470,El Progreso,Normando,16,364.2,sano,2024-08-07,Ana
EL-2471,El Progreso,Holstein,28,409.3,sano,2024-11-24,Carlos
SA-2472,Santa Lucia,Normando,91,467.5,sano,2024-11-23,Luis
LO-2473,Los Guaduales,Pardo Suizo,39,298.0,sano,2024-09-01,Carlos
LA-2474,La Pradera,Holstein,34,425.9,sano,2024-09-28,Ana
BU-2475,Buenos Aires,Criollo,83,358.0,sano,2024-10-08,Jorge
BU-2476,Buenos Aires,Jersey,91,414.0,sano,2024-09-26,Luis
LO-2477,Los Guaduales,Pardo Suizo,68,411.4,sano,2024-11-04,Carlos
SA-2478,Santa Lucia,Gyr,103,473.4,vacuna_pendiente,2024-11-21,Paola
LA-2479,La Esperanza,Jersey,112,370.5,sano,2024-10-25,Carlos
EL-2480,El Roble,Criollo,72,411.7,tratamiento,2024-09-10,Marta
EL-2481,El Progreso,Holstein,113,377.9,sano,2024-10-20,Paola
LO-2482,Los Guaduales,Pardo Suizo,101,443.9,sano,2024-10-04,Jorge
LA-2483,La Esperanza,Jersey,63,367.7,sano,2024-09-11,Carlos
LO-2484,Los Guaduales,Gyr,83,357.6,sano,2024-10-08,Ana
SA-2485,Santa Lucia,Criollo,46,459.7,vacuna_pendiente,2024-09-17,Luis
BU-2486,Buenos Aires,Holstein,32,517.7,sano,2024-12-25,Marta
EL-2487,El Progreso,Normando,26,382.0,sano,2024-12-13,Ana
SA-2488,San Miguel,Pardo Suizo,77,389.8,sano,2024-07-13,Paola
EL-2489,El Roble,Normando,116,362.4,sano,2024-09-06,Marta
LA-2490,La Esperanza,Pardo Suizo,116,483.7,sano,2024-09-21,Marta
LA-2491,La Esperanza,Holstein,86,478.6,sano,2024-09-13,Carlos
LA-2492,La Pradera,Criollo,66,369.9,sano,2024-07-12,Jorge
BU-2493,Buenos Aires,Criollo,76,590.9,tratamiento,2024-12-13,Paola
SA-2494,San Miguel,Holstein,89,375.7,tratamiento,2024-11-04,Luis
EL-2495,El Roble,Holstein,32,574.4,sano,2024-11-19,Paola
EL-2496,El Roble,Holstein,21,408.1,observacion,2024-12-06,Luis
LO-2497,Los Guaduales,Normando,61,299.5,sano,2024-12-18,Jorge
BU-2498,Buenos Aires,Criollo,115,471.4,sano,2024-08-21,Marta
EL-2499,El Progreso,Jersey,69,164.2,sano,2024-07-23,Jorge
EL-2500,El Progreso,Gyr,86,517.6,observacion,2024-12-12,Ana
