id_clima,fecha,zona,temperatura_promedio_c,lluvia_mm,humedad_relativa_pct,observacion_climatica
C-03010,2025-06-25,Norte,31.2,6.7,50.1,nublado
C-03011,2025-01-12,Occidente,19.3,10.7,62.1,nublado
C-03012,2025-06-16,Oriente,22.1,9.3,56.3,tormenta
C-03013,2025-01-31,Centro,23.5,12.8,86.7,tormenta
C-03014,2025-09-04,Centro,27.2,7.1,69.6,lluvia
C-03015,2025-08-01,Sur,23.2,0,77.3,tormenta
C-03016,2025-03-02,Sur,33.4,0,67.5,sequía leve
C-03017,2025-05-12,Norte,33.9,16.1,90.5,soleado
C-03018,2025-11-28,Norte,27.7,23.1,95.8,tormenta
C-03019,2025-06-21,Norte,16.8,0.1,65.6,estable
C-03020,2025-05-10,Norte,19.3,12.1,76.7,sequía leve
C-03021,2025-07-01,Oriente,31.6,8.9,85.6,estable
C-03022,2025-02-27,Centro,27.4,7.7,85.2,nublado
C-03023,2025-04-08,Occidente,19.7,31.8,47.4,soleado
C-03024,2025-07-14,Sur,27.2,0,54.4,sequía leve
C-03025,2025-01-05,Norte,31.7,6.4,97.3,tormenta
C-03026,2025-03-13,Sur,35.0,28.7,50.0,nublado
C-03027,2025-10-18,Oriente,17.6,6.3,54.5,soleado
C-03028,2025-06-20,Norte,19.8,16.0,69.3,soleado
C-03029,2025-12-14,Norte,26.4,5.0,90.2,soleado
C-03030,2025-09-15,Occidente,18.3,0,61.7,nublado
C-03031,2025-04-16,Sur,26.6,8.3,82.6,estable
C-03032,2025-03-11,Centro,27.2,0.0,73.9,tormenta
C-03033,2025-10-14,Oriente,30.1,32.7,84.0,nublado
C-03034,2025-11-14,Sur,24.9,0,76.6,tormenta
C-03035,2025-06-13,Norte,16.0,17.1,66.5,estable
C-03036,2025-12-20,Occidente,18.5,5.0,56.1,lluvia
C-03037,2025-12-10,Oriente,29.4,0,49.5,lluvia
C-03038,2025-11-09,Occidente,19.2,0,49.9,soleado
C-03039,2025-05-05,Centro,16.8,0,46.1,sequía leve
C-03040,2025-06-16,Oriente,22.3,8.1,55.9,tormenta
C-03041,2025-11-23,Norte,23.4,13.0,78.3,sequía leve
C-03042,2025-02-01,Norte,21.0,17.3,52.6,estable
C-03043,2025-01-03,Occidente,19.6,4.9,53.7,sequía leve
C-03044,2025-01-18,Occidente,18.8,0,76.1,nublado
C-03045,2025-08-31,Oriente,26.7,0.8,94.4,lluvia
C-03046,2025-03-31,Centro,24.1,16.4,76.9,nublado
C-03047,2025-07-31,Norte,18.3,6.3,78.5,soleado
C-03048,2025-06-09,Occidente,21.7,2.0,96.2,estable
C-03049,2025-01-31,Centro,33.6,15.1,75.4,soleado
C-03050,2025-10-02,Oriente,22.4,16.9,53.0,estable
C-03051,2025-12-03,Centro,28.2,8.6,94.4,lluvia
C-03052,2025-09-27,Oriente,20.8,3.6,53.0,sequía leve
C-03053,2025-09-01,Norte,32.6,2.3,62.0,tormenta
C-03054,2025-02-05,Oriente,31.9,0,52.5,sequía leve
C-03055,2025-01-12,Oriente,30.2,0,80.8,tormenta
C-03056,2025-01-03,Norte,20.6,0,79.1,estable
C-03057,2025-03-12,Centro,30.8,7.3,58.6,sequía leve
C-03058,2025-05-03,Sur,24.0,20.2,50.3,tormenta
C-03059,2025-03-22,Oriente,27.3,11.1,49.9,sequía leve
C-03060,2025-04-17,Oriente,34.1,7.4,53.7,estable
C-03061,2025-05-26,Centro,33.1,0,54.4,nublado
C-03062,2025-10-03,Oriente,20.5,13.8,91.2,nublado
C-03063,2025-10-04,Centro,25.7,3.7,75.8,sequía leve
C-03064,2025-02-04,Centro,31.5,3.2,47.5,nublado
C-03065,2025-05-01,Occidente,20.0,17.8,47.0,soleado
C-03066,2025-06-02,Sur,28.2,11.0,74.8,nublado
C-03067,2025-04-23,Centro,31.6,3.7,60.3,nublado
C-03068,2025-03-03,Oriente,27.6,18.2,89.2,soleado
C-03069,2025-09-10,Occidente,32.4,20.0,51.3,tormenta
C-03070,2025-06-11,Sur,27.6,1.5,95.9,tormenta
C-03071,2025-01-23,Sur,23.7,5.0,79.1,estable
C-03072,2025-04-24,Centro,25.2,14.5,65.4,soleado
C-03073,2025-06-14,Centro,29.2,0,95.6,sequía leve
C-03074,2025-08-15,Centro,22.1,0,96.0,sequía leve
C-03075,2025-08-23,Norte,28.5,0,48.8,soleado
C-03076,2025-10-19,Sur,33.4,3.6,53.4,soleado
C-03077,2025-02-16,Norte,23.4,4.3,96.8,estable
C-03078,2025-04-27,Oriente,26.1,17.1,88.5,tormenta
C-03079,2025-02-13,Occidente,17.6,0,67.1,nublado
C-03080,2025-12-18,Sur,27.9,10.3,93.8,soleado
C-03081,2025-05-05,Centro,23.9,9.1,80.6,nublado
C-03082,2025-12-01,Oriente,18.5,7.8,63.0,nublado
C-03083,2025-09-10,Sur,26.6,29.7,89.1,nublado
C-03084,2025-11-03,Oriente,33.7,15.0,87.6,nublado
C-03085,2025-02-21,Centro,32.6,0,91.5,soleado
C-03086,2025-03-27,Occidente,30.9,2.7,73.9,sequía leve
C-03087,2025-01-22,Sur,20.1,10.6,79.5,sequía leve
C-03088,2025-06-27,Centro,16.2,6.1,70.2,tormenta
C-03089,2025-03-16,Occidente,20.4,0,68.0,sequía leve
C-03090,2025-01-06,Sur,23.3,7.7,73.2,estable
C-03091,2025-04-11,Occidente,26.7,0,48.6,nublado
C-03092,2025-03-27,Sur,19.8,0,80.2,nublado
C-03093,2025-03-29,Sur,30.8,3.4,82.6,tormenta
C-03094,2025-08-28,Centro,28.8,0,67.0,lluvia
C-03095,2025-11-01,Centro,32.1,8.3,91.5,estable
C-03096,2025-09-20,Oriente,33.5,0.7,48.1,tormenta
C-03097,2025-03-21,Centro,31.4,0,54.8,tormenta
C-03098,2025-10-18,Oriente,20.8,0,89.5,nublado
C-03099,2025-08-23,Oriente,21.0,13.9,72.0,lluvia
C-03100,2025-07-05,Centro,30.9,12.9,88.7,nublado
C-03101,2025-04-02,Norte,27.0,17.9,60.2,soleado
C-03102,2025-10-06,Sur,33.4,13.0,52.9,soleado
C-03103,2025-08-16,Centro,28.8,1.1,75.0,sequía leve
C-03104,2025-10-04,Oriente,30.4,15.3,49.9,lluvia
C-03105,2025-02-27,Occidente,28.5,7.4,82.3,lluvia
C-03106,2025-11-16,Sur,28.3,43.2,55.9,nublado
C-03107,2025-09-03,Sur,29.2,8.8,94.6,nublado
C-03108,2025-09-09,Norte,21.1,7.7,75.6,soleado
C-03109,2025-12-06,Oriente,32.3,0,47.8,estable
C-03110,2025-11-01,Occidente,20.2,61.0,87.7,tormenta
C-03111,2025-08-09,Oriente,19.1,5.8,48.8,lluvia
C-03112,2025-02-26,Norte,33.4,0,78.6,nublado
C-03113,2025-10-11,Oriente,24.2,8.5,53.6,sequía leve
C-03114,2025-09-07,Norte,25.8,4.0,51.2,tormenta
C-03115,2025-02-20,Sur,29.5,60.8,88.3,lluvia
C-03116,2025-04-11,Sur,27.3,60.0,61.1,lluvia
C-03117,2025-10-15,Occidente,18.7,1.4,91.7,nublado
C-03118,2025-09-22,Oriente,31.0,0,80.5,lluvia
C-03119,2025-07-10,Sur,22.8,40.4,95.6,sequía leve
C-03120,2025-05-13,Sur,32.3,1.7,48.0,nublado
C-03121,2025-03-07,Occidente,26.0,3.9,68.8,estable
C-03122,2025-12-08,Oriente,29.4,0,83.9,estable
C-03123,2025-03-26,Centro,21.2,3.6,71.1,soleado
C-03124,2025-05-09,Oriente,29.1,27.2,45.7,tormenta
C-03125,2025-06-21,Norte,34.4,24.5,97.0,soleado
C-03126,2025-04-22,Centro,29.8,5.1,76.5,soleado
C-03127,2025-02-12,Norte,26.4,47.8,50.9,lluvia
C-03128,2025-09-26,Oriente,21.6,1.7,87.0,estable
C-03129,2025-11-03,Oriente,26.5,0.4,89.9,sequía leve
C-03130,2025-09-13,Oriente,25.3,8.3,54.0,sequía leve
C-03131,2025-09-20,Sur,25.8,12.7,76.6,estable
C-03132,2025-07-04,Occidente,25.2,12.4,64.6,estable
C-03133,2025-10-11,Centro,27.8,6.6,70.3,sequía leve
C-03134,2025-06-14,Norte,32.8,12.2,74.7,tormenta
C-03135,2025-11-14,Oriente,17.6,0,65.0,sequía leve
C-03136,2025-01-26,Centro,25.0,13.8,46.2,tormenta
C-03137,2025-08-18,Norte,29.1,17.3,81.5,estable
C-03138,2025-04-13,Norte,34.8,7.2,76.4,soleado
C-03139,2025-03-25,Centro,27.7,10.7,50.1,nublado
C-03140,2025-08-16,Oriente,31.5,6.2,89.2,lluvia
C-03141,2025-08-09,Oriente,26.2,16.2,81.2,nublado
C-03142,2025-12-26,Occidente,26.4,0,94.7,lluvia
C-03143,2025-08-03,Occidente,25.1,0,74.7,soleado
C-03144,2025-01-30,Oriente,31.6,3.3,76.3,estable
C-03145,2025-12-11,Oriente,29.7,8.0,62.4,tormenta
C-03146,2025-05-31,Norte,32.6,18.0,59.5,soleado
C-03147,2025-11-27,Centro,18.5,4.6,94.2,lluvia
C-03148,2025-08-02,Centro,19.3,0,73.5,nublado
C-03149,2025-11-21,Sur,27.9,82.3,89.1,lluvia
C-03150,2025-01-22,Sur,30.0,8.0,51.0,nublado
C-03151,2025-08-29,Sur,22.0,0,45.8,lluvia
C-03152,2025-11-08,Occidente,26.6,8.7,89.0,sequía leve
C-03153,2025-08-22,Oriente,19.8,15.3,75.6,tormenta
C-03154,2025-10-06,Sur,33.5,5.2,53.9,lluvia
C-03155,2025-03-29,Norte,23.4,12.6,45.7,nublado
C-03156,2025-01-24,Sur,23.1,0,93.7,nublado
C-03157,2025-10-08,Centro,23.7,13.6,73.0,sequía leve
C-03158,2025-01-15,Centro,32.0,7.4,64.8,tormenta
C-03159,2025-01-14,Occidente,32.8,3.5,96.7,soleado
C-03160,2025-06-04,Oriente,22.4,0,78.3,sequía leve
C-03161,2025-08-14,Sur,24.0,3.8,82.6,estable
C-03162,2025-05-07,Oriente,18.4,10.4,89.8,tormenta
C-03163,2025-12-19,Centro,29.7,20.4,75.4,tormenta
C-03164,2025-09-28,Centro,23.0,0,57.3,lluvia
C-03165,2025-03-31,Norte,32.0,0,65.3,estable
C-03166,2025-12-20,Sur,34.3,17.7,87.0,soleado
C-03167,2025-03-16,Norte,26.8,0,78.0,nublado
C-03168,2025-07-27,Norte,19.8,11.9,82.3,estable
C-03169,2025-06-17,Norte,20.7,16.8,51.4,tormenta
C-03170,2025-08-05,Centro,27.2,3.6,90.5,tormenta
C-03171,2025-03-17,Sur,25.7,6.8,55.5,nublado
C-03172,2025-03-27,Oriente,32.2,9.7,77.1,lluvia
C-03173,2025-06-11,Centro,25.9,0,55.4,nublado
C-03174,2025-03-08,Occidente,16.8,7.1,46.8,tormenta
C-03175,2025-03-05,Sur,18.1,13.6,81.6,sequía leve
C-03176,2025-03-06,Sur,20.4,0,96.6,lluvia
C-03177,2025-04-22,Sur,18.8,21.5,66.3,nublado
C-03178,2025-05-31,Oriente,21.5,1.3,96.4,nublado
C-03179,2025-01-22,Occidente,23.3,11.5,97.0,tormenta
C-03180,2025-06-27,Oriente,30.7,13.7,90.4,estable
C-03181,2025-12-25,Norte,23.7,14.1,71.3,estable
C-03182,2025-09-05,Oriente,32.4,62.1,83.6,sequía leve
C-03183,2025-09-27,Occidente,18.0,16.1,71.5,tormenta
C-03184,2025-11-08,Occidente,31.9,18.2,77.6,nublado
C-03185,2025-09-17,Norte,32.4,16.2,60.9,nublado
C-03186,2025-11-15,Occidente,33.9,14.3,81.0,soleado
C-03187,2025-06-07,Norte,20.0,16.9,45.6,soleado
C-03188,2025-08-14,Occidente,26.3,56.4,94.1,lluvia
C-03189,2025-01-06,Centro,32.0,9.0,46.5,tormenta
C-03190,2025-10-22,Oriente,33.0,0.9,96.8,estable
C-03191,2025-11-04,Centro,32.4,7.9,71.1,estable
C-03192,2025-06-22,Oriente,19.1,10.8,87.8,tormenta
C-03193,2025-04-25,Occidente,27.4,3.8,49.4,estable
C-03194,2025-07-31,Oriente,20.2,8.3,75.9,sequía leve
C-03195,2025-01-09,Centro,32.5,0,66.8,nublado
C-03196,2025-09-06,Oriente,32.7,4.6,94.8,soleado
C-03197,2025-11-29,Sur,16.5,55.4,67.4,tormenta
C-03198,2025-05-03,Centro,20.2,7.2,53.5,tormenta
C-03199,2025-07-19,Norte,31.7,12.0,64.0,soleado
C-03200,2025-01-15,Norte,33.8,15.6,97.9,nublado
C-03201,2025-01-30,Occidente,20.7,9.9,49.5,soleado
C-03202,2025-01-21,Centro,25.1,1.3,92.4,lluvia
C-03203,2025-11-13,Occidente,21.0,44.9,92.9,soleado
C-03204,2025-12-21,Occidente,24.7,4.2,57.3,estable
C-03205,2025-12-27,Sur,32.2,8.2,85.2,estable
C-03206,2025-10-27,Sur,33.8,17.2,68.6,tormenta
C-03207,2025-02-11,Sur,32.8,5.3,97.8,nublado
C-03208,2025-08-02,Sur,23.7,1.4,51.5,soleado
C-03209,2025-01-15,Sur,32.3,15.3,57.6,tormenta
C-03210,2025-03-23,Occidente,21.3,10.4,71.9,lluvia
C-03211,2025-11-25,Occidente,19.9,17.9,91.8,soleado
C-03212,2025-11-14,Centro,19.9,0,80.8,estable
C-03213,2025-01-16,Centro,34.4,13.3,59.5,lluvia
C-03214,2025-11-20,Sur,34.0,5.8,85.4,lluvia
C-03215,2025-08-25,Oriente,21.2,7.0,52.7,nublado
C-03216,2025-12-06,Sur,22.3,1.8,80.6,sequía leve
C-03217,2025-03-18,Sur,32.2,6.8,50.3,soleado
C-03218,2025-05-15,Oriente,18.9,2.7,69.8,estable
C-03219,2025-02-14,Oriente,19.2,0,53.0,soleado
C-03220,2025-03-03,Norte,26.4,0,52.7,lluvia
C-03221,2025-11-05,Norte,25.1,5.6,63.9,soleado
C-03222,2025-08-23,Oriente,25.9,9.1,82.7,lluvia
C-03223,2025-02-25,Norte,16.5,8.5,58.0,estable
C-03224,2025-03-29,Centro,29.9,0.2,60.9,estable
C-03225,2025-03-09,Oriente,21.8,2.7,78.3,estable
C-03226,2025-07-16,Sur,32.4,1.5,82.3,sequía leve
C-03227,2025-09-24,Occidente,19.7,0,50.9,lluvia
C-03228,2025-04-19,Centro,22.2,0.5,80.3,estable
C-03229,2025-11-09,Oriente,21.2,15.8,76.8,tormenta
C-03230,2025-04-12,Norte,30.3,4.4,50.8,sequía leve
C-03231,2025-02-09,Occidente,23.1,0,89.8,estable
C-03232,2025-02-10,Centro,23.3,63.9,77.5,sequía leve
C-03233,2025-02-20,Norte,19.6,10.5,94.4,estable
C-03234,2025-10-23,Centro,33.1,4.3,69.9,estable
C-03235,2025-07-05,Occidente,26.8,3.8,81.1,tormenta
C-03236,2025-02-19,Centro,17.9,0,96.5,tormenta
C-03237,2025-04-18,Norte,33.5,1.0,50.8,sequía leve
C-03238,2025-01-28,Oriente,20.4,14.2,86.7,tormenta
C-03239,2025-09-23,Occidente,31.6,15.2,55.2,soleado
C-03240,2025-09-04,Centro,21.4,0.9,51.0,sequía leve
C-03241,2025-06-05,Sur,25.0,23.0,50.0,tormenta
C-03242,2025-02-20,Oriente,23.0,6.6,58.5,tormenta
C-03243,2025-09-02,Oriente,19.9,0,93.4,estable
C-03244,2025-07-08,Occidente,29.5,12.7,71.8,lluvia
C-03245,2025-08-10,Norte,34.9,5.4,47.9,sequía leve
C-03246,2025-02-27,Occidente,25.6,1.4,95.2,nublado
C-03247,2025-06-26,Occidente,29.8,3.5,92.4,estable
C-03248,2025-02-01,Norte,32.1,0,79.2,nublado
C-03249,2025-02-24,Centro,22.0,0.7,64.3,estable
C-03250,2025-07-31,Occidente,18.1,11.0,90.8,estable
C-03251,2025-08-19,Occidente,19.7,12.8,54.2,soleado
C-03252,2025-08-06,Sur,31.8,1.6,73.1,soleado
C-03253,2025-08-02,Norte,20.0,20.6,69.4,sequía leve
C-03254,2025-05-01,Norte,19.7,1.2,94.2,soleado
C-03255,2025-03-26,Occidente,27.3,13.9,87.3,lluvia
C-03256,2025-02-10,Occidente,32.5,18.4,79.0,tormenta
C-03257,2025-02-25,Oriente,19.5,7.4,46.7,lluvia
C-03258,2025-05-12,Centro,23.9,53.9,58.5,nublado
C-03259,2025-07-02,Occidente,17.2,0,94.9,estable
C-03260,2025-10-20,Sur,31.1,12.0,79.2,soleado
C-03261,2025-11-23,Centro,34.1,7.5,60.7,tormenta
C-03262,2025-12-08,Occidente,23.3,2.3,76.1,tormenta
C-03263,2025-05-30,Sur,27.8,15.5,91.4,estable
C-03264,2025-11-16,Centro,28.7,13.9,57.6,estable
C-03265,2025-06-19,Occidente,33.7,21.0,52.2,nublado
C-03266,2025-12-14,Norte,32.9,11.6,71.3,lluvia
C-03267,2025-11-21,Sur,26.6,7.1,90.9,tormenta
C-03268,2025-07-06,Norte,31.0,4.9,85.6,tormenta
C-03269,2025-10-13,Oriente,33.5,7.9,96.1,sequía leve
C-03270,2025-01-31,Sur,21.9,0,63.5,estable
C-03271,2025-03-22,Norte,18.0,66.9,60.9,tormenta
C-03272,2025-06-17,Occidente,29.7,1.7,79.6,tormenta
C-03273,2025-10-20,Occidente,34.1,0.9,46.7,nublado
C-03274,2025-02-22,Oriente,28.0,37.0,49.2,tormenta
C-03275,2025-01-18,Oriente,30.5,8.7,78.1,soleado
C-03276,2025-10-20,Sur,18.9,5.4,56.8,lluvia
C-03277,2025-12-06,Oriente,21.4,0,79.0,tormenta
C-03278,2025-05-19,Occidente,24.7,16.2,97.7,sequía leve
C-03279,2025-06-10,Occidente,34.2,33.7,86.5,nublado
C-03280,2025-12-23,Centro,17.1,0,96.3,soleado
C-03281,2025-05-15,Norte,30.7,6.8,81.2,soleado
C-03282,2025-02-04,Oriente,21.1,7.5,88.7,tormenta
C-03283,2025-09-18,Sur,18.0,0,50.1,lluvia
C-03284,2025-01-17,Centro,23.8,10.6,86.9,soleado
C-03285,2025-05-19,Centro,33.5,0,73.8,tormenta
C-03286,2025-05-31,Oriente,34.7,1.5,86.9,nublado
C-03287,2025-05-26,Occidente,27.3,0.1,46.8,nublado
C-03288,2025-07-07,Centro,28.8,0.5,53.0,nublado
C-03289,2025-07-03,Sur,30.2,14.5,70.1,soleado
C-03290,2025-03-09,Norte,26.5,0,95.5,lluvia
C-03291,2025-09-12,Sur,33.4,18.9,92.5,tormenta
C-03292,2025-01-06,Sur,19.1,1.3,46.2,soleado
C-03293,2025-11-16,Centro,34.0,0.3,49.9,estable
C-03294,2025-07-09,Occidente,16.3,0,82.7,tormenta
C-03295,2025-04-23,Occidente,21.5,0,65.0,sequía leve
C-03296,2025-05-07,Oriente,29.4,7.9,96.7,tormenta
C-03297,2025-08-07,Sur,28.3,4.8,81.2,sequía leve
C-03298,2025-11-03,Centro,23.0,53.6,83.8,tormenta
C-03299,2025-11-01,Norte,28.9,8.0,78.6,nublado
C-03300,2025-11-18,Oriente,18.2,4.5,80.7,sequía leve
C-03301,2025-01-03,Norte,31.8,2.6,60.3,tormenta
C-03302,2025-08-16,Sur,24.7,14.1,94.1,lluvia
C-03303,2025-07-08,Occidente,34.2,6.8,61.7,tormenta
C-03304,2025-01-09,Sur,31.6,31.7,61.9,tormenta
C-03305,2025-11-18,Occidente,30.2,6.6,97.8,tormenta
C-03306,2025-06-30,Centro,20.4,10.2,82.3,estable
C-03307,2025-02-24,Occidente,20.6,11.3,51.6,lluvia
C-03308,2025-03-03,Oriente,18.8,13.0,67.7,sequía leve
C-03309,2025-09-11,Norte,30.6,6.5,53.2,lluvia
C-03310,2025-07-18,Occidente,30.1,0,68.6,lluvia
C-03311,2025-04-04,Sur,29.4,1.1,85.9,sequía leve
C-03312,2025-04-03,Occidente,21.4,15.6,69.7,tormenta
C-03313,2025-03-28,Oriente,16.6,8.9,77.4,sequía leve
C-03314,2025-01-20,Sur,26.6,23.2,56.9,tormenta
C-03315,2025-11-23,Sur,26.9,12.4,58.9,lluvia
C-03316,2025-09-02,Centro,19.3,13.8,96.6,tormenta
C-03317,2025-09-20,Occidente,33.4,0,75.2,soleado
C-03318,2025-04-24,Occidente,25.1,0,68.3,tormenta
C-03319,2025-04-24,Norte,22.3,15.4,50.8,soleado
C-03320,2025-08-11,Occidente,31.7,7.5,75.6,tormenta
C-03321,2025-10-18,Centro,22.1,0,51.7,estable
C-03322,2025-06-25,Norte,19.4,14.4,50.3,nublado
C-03323,2025-11-13,Centro,31.1,0.4,63.5,tormenta
C-03324,2025-09-03,Oriente,16.5,23.3,47.0,soleado
C-03325,2025-01-23,Sur,16.4,23.2,61.9,nublado
C-03326,2025-10-16,Centro,30.9,3.6,97.4,sequía leve
C-03327,2025-12-17,Norte,18.9,12.0,66.0,nublado
C-03328,2025-03-27,Occidente,25.1,8.0,60.6,sequía leve
C-03329,2025-11-15,Centro,20.9,0,60.6,nublado
C-03330,2025-06-26,Sur,33.4,10.9,92.0,nublado
C-03331,2025-01-20,Sur,33.3,20.4,82.4,sequía leve
C-03332,2025-02-18,Sur,34.7,10.1,55.8,nublado
C-03333,2025-10-09,Occidente,26.8,0,62.3,estable
C-03334,2025-11-19,Occidente,23.9,20.0,92.8,sequía leve
C-03335,2025-04-23,Oriente,25.7,4.1,47.1,sequía leve
C-03336,2025-06-06,Sur,22.6,8.2,90.1,estable
C-03337,2025-07-20,Centro,23.1,8.4,50.7,lluvia
C-03338,2025-11-15,Norte,32.6,9.2,78.3,tormenta
C-03339,2025-02-27,Centro,25.9,0,68.0,lluvia
C-03340,2025-03-02,Centro,18.9,0,66.3,estable
C-03341,2025-01-08,Occidente,20.9,12.5,57.6,soleado
C-03342,2025-02-02,Norte,31.8,7.1,51.2,estable
C-03343,2025-08-22,Norte,27.5,17.5,54.6,nublado
C-03344,2025-08-18,Centro,17.9,0,60.2,lluvia
C-03345,2025-03-13,Norte,23.8,7.8,79.3,soleado
C-03346,2025-11-20,Norte,16.6,0,58.8,estable
C-03347,2025-08-05,Norte,22.4,8.4,93.5,sequía leve
C-03348,2025-03-26,Sur,34.3,4.4,80.1,tormenta
C-03349,2025-04-30,Centro,19.9,43.0,68.1,estable
C-03350,2025-05-13,Oriente,34.2,0,50.5,soleado
C-03351,2025-10-07,Oriente,21.4,0,86.6,tormenta
C-03352,2025-04-23,Sur,17.3,2.6,59.8,estable
C-03353,2025-12-26,Occidente,25.9,7.6,59.7,sequía leve
C-03354,2025-06-07,Oriente,27.2,8.6,97.1,nublado
C-03355,2025-12-04,Sur,31.3,1.0,52.2,estable
C-03356,2025-01-01,Norte,20.6,0,53.0,estable
C-03357,2025-05-07,Oriente,26.6,0,64.0,sequía leve
C-03358,2025-08-26,Sur,29.8,12.3,94.0,sequía leve
C-03359,2025-10-04,Norte,20.4,0,48.9,nublado
C-03360,2025-01-19,Oriente,30.1,0,63.2,estable
C-03361,2025-11-25,Occidente,16.5,8.3,49.2,lluvia
C-03362,2025-09-11,Centro,19.2,9.7,54.7,nublado
C-03363,2025-07-09,Norte,28.6,0,74.7,sequía leve
C-03364,2025-12-20,Sur,19.9,0,60.9,soleado
C-03365,2025-06-11,Centro,21.1,0,85.9,lluvia
C-03366,2025-12-31,Oriente,22.3,0,64.2,soleado
C-03367,2025-10-26,Occidente,31.9,7.6,68.9,soleado
C-03368,2025-07-12,Sur,28.5,15.4,94.6,tormenta
C-03369,2025-01-04,Norte,25.3,7.5,74.4,estable
C-03370,2025-05-11,Sur,22.2,10.0,93.5,sequía leve
C-03371,2025-05-19,Norte,32.8,0.5,62.4,soleado
C-03372,2025-06-15,Sur,19.2,1.9,89.5,tormenta
C-03373,2025-06-24,Occidente,26.6,11.5,45.4,estable
C-03374,2025-03-15,Occidente,26.0,15.5,75.6,sequía leve
C-03375,2025-07-03,Sur,24.5,3.9,52.1,tormenta
C-03376,2025-07-27,Centro,33.5,14.0,71.3,sequía leve
C-03377,2025-05-03,Centro,27.5,2.6,64.5,nublado
C-03378,2025-08-22,Oriente,22.5,8.2,62.5,soleado
C-03379,2025-12-15,Occidente,18.4,8.3,54.4,sequía leve
C-03380,2025-02-22,Sur,18.8,7.1,57.9,sequía leve
C-03381,2025-12-04,Oriente,25.5,53.5,90.6,tormenta
C-03382,2025-08-01,Occidente,17.3,9.5,86.3,lluvia
C-03383,2025-01-12,Norte,23.2,0,58.6,estable
C-03384,2025-03-01,Sur,33.1,0.3,84.6,estable
C-03385,2025-08-25,Centro,32.0,8.0,72.7,lluvia
C-03386,2025-12-02,Occidente,32.9,0,47.5,lluvia
C-03387,2025-04-26,Norte,19.8,3.6,88.4,lluvia
C-03388,2025-03-26,Occidente,31.5,5.4,59.3,nublado
C-03389,2025-06-04,Sur,34.9,10.6,77.8,nublado
C-03390,2025-12-21,Occidente,33.1,5.4,46.4,lluvia
C-03391,2025-04-14,Oriente,16.4,8.0,53.5,estable
C-03392,2025-09-03,Norte,20.9,0,91.5,soleado
C-03393,2025-11-18,Oriente,28.0,0,54.1,sequía leve
C-03394,2025-09-08,Centro,28.5,4.9,51.0,soleado
C-03395,2025-02-22,Sur,24.6,9.2,59.7,nublado
C-03396,2025-09-12,Occidente,20.5,0,62.8,soleado
C-03397,2025-08-01,Sur,34.7,6.2,69.2,sequía leve
C-03398,2025-12-22,Centro,18.4,13.4,90.7,lluvia
C-03399,2025-09-17,Sur,28.3,2.3,60.1,tormenta
C-03400,2025-09-05,Oriente,19.9,4.4,77.6,tormenta
C-03401,2025-02-02,Centro,20.7,13.4,50.0,soleado
C-03402,2025-07-08,Norte,19.3,14.6,71.2,sequía leve
C-03403,2025-07-25,Centro,25.5,10.0,48.2,sequía leve
C-03404,2025-07-16,Centro,16.9,20.3,79.3,estable
C-03405,2025-10-14,Occidente,31.7,1.6,91.9,sequía leve
C-03406,2025-04-22,Occidente,28.5,11.5,92.5,soleado
C-03407,2025-11-25,Norte,21.5,4.0,70.2,lluvia
C-03408,2025-11-17,Oriente,32.3,5.9,45.4,tormenta
C-03409,2025-04-23,Norte,33.7,0,91.5,nublado
C-03410,2025-01-23,Occidente,21.3,0,91.8,nublado
C-03411,2025-07-05,Norte,18.1,0,57.9,estable
C-03412,2025-01-11,Oriente,32.6,16.9,80.3,estable
C-03413,2025-12-07,Centro,28.0,3.5,54.7,sequía leve
C-03414,2025-11-11,Occidente,31.2,7.5,96.0,lluvia
C-03415,2025-04-08,Norte,17.7,0,64.4,nublado
C-03416,2025-12-19,Sur,32.9,0,72.7,tormenta
C-03417,2025-09-03,Sur,30.8,12.4,97.9,sequía leve
C-03418,2025-04-09,Sur,22.9,0,96.2,soleado
C-03419,2025-06-18,Norte,21.8,10.0,85.1,sequía leve
C-03420,2025-11-22,Occidente,33.0,0,61.6,lluvia
C-03421,2025-12-10,Sur,21.9,51.0,51.9,tormenta
C-03422,2025-04-29,Occidente,31.7,4.0,54.7,sequía leve
C-03423,2025-11-03,Oriente,32.8,2.0,48.9,tormenta
C-03424,2025-08-23,Norte,23.4,6.4,95.3,soleado
C-03425,2025-07-14,Oriente,21.4,13.0,94.3,estable
C-03426,2025-01-07,Norte,27.0,0,83.7,soleado
C-03427,2025-07-14,Oriente,25.5,0,62.6,nublado
C-03428,2025-03-08,Sur,32.6,3.8,70.8,tormenta
C-03429,2025-01-26,Sur,21.3,3.9,86.4,nublado
C-03430,2025-07-31,Oriente,17.5,0,61.9,soleado
C-03431,2025-10-27,Oriente,16.1,14.5,91.0,lluvia
C-03432,2025-09-18,Occidente,22.1,0,76.5,estable
C-03433,2025-02-07,Occidente,32.8,4.4,53.3,nublado
C-03434,2025-07-26,Centro,28.6,5.0,63.1,soleado
C-03435,2025-09-06,Centro,19.7,6.1,61.2,soleado
C-03436,2025-10-03,Sur,26.9,0,95.9,lluvia
C-03437,2025-08-21,Centro,22.5,0,45.1,sequía leve
C-03438,2025-11-08,Oriente,30.9,9.4,62.0,tormenta
