id_registro,fecha,finca,codigo_animal,turno,litros,temperatura_c,observacion,tecnico
L-09424,2025-01-17,La Pradera,LA-0013,manana,9.15,27.4,dato estimado,Luis
L-09425,2025-09-09,El Roble,EL-0866,tarde,13.07,31.3,normal,Luis
L-09426,2025-07-19,La Esperanza,BU-1790,tarde,4.91,29.4,lluvia fuerte,Ana
L-09427,2025-01-15,El Roble,LA-1222,tarde,15.68,28.8,baja alimentacion,Carlos
L-09428,2025-07-02,Los Guaduales,LA-0362,manana,16.51,30.5,dato estimado,Jorge
L-09429,2025-04-10,El Progreso,EL-0918,tarde,15.11,27.0,baja alimentacion,Ana
L-09430,2025-05-25,El Roble,EL-0184,tarde,11.98,21.5,revisar vacuna,Ana
L-09431,2025-01-14,Los Guaduales,LA-2421,tarde,13.2,33.4,dato estimado,Ana
L-09432,2025-08-01,San Miguel,EL-2068,tarde,10.04,24.4,lluvia fuerte,Marta
L-09433,2025-09-11,Santa Lucia,EL-0554,manana,9.78,26.9,animal en control,Luis
L-09434,2025-12-10,El Roble,LA-0166,manana,16.51,32.6,revisar vacuna,Ana
L-09435,2025-12-30,El Roble,LA-0277,manana,12.0,19.9,normal,Luis
L-09436,2025-08-30,El Progreso,EL-2224,tarde,12.54,32.2,sin novedad,Luis
L-09437,2025-10-23,La Pradera,EL-1437,tarde,14.44,20.8,normal,Paola
L-09438,2025-03-03,Los Guaduales,SA-0650,tarde,12.18,24.3,lluvia fuerte,Marta
L-09439,2025-08-09,La Esperanza,EL-1095,tarde,6.9,18.2,baja alimentacion,Carlos
L-09440,2025-08-23,Santa Lucia,LO-2267,manana,10.69,21.9,sin novedad,Ana
L-09441,2025-09-09,El Roble,EL-0867,tarde,10.06,27.9,normal,Carlos
L-09442,2025-09-11,La Pradera,EL-1992,tarde,17.89,29.1,animal en control,Marta
L-09443,2025-06-18,El Roble,EL-1262,manana,17.78,30.0,baja alimentacion,Marta
L-09444,2025-08-22,Los Guaduales,EL-0096,manana,6.99,33.4,lluvia fuerte,Carlos
L-09445,2025-03-30,Santa Lucia,EL-0606,tarde,5.96,26.5,sin novedad,Ana
L-09446,2025-12-19,La Pradera,SA-2176,tarde,12.75,21.7,animal en control,Ana
L-09447,2025-12-23,Santa Lucia,SA-1855,manana,8.5,27.0,dato estimado,Carlos
L-09448,2025-12-29,Santa Lucia,BU-0039,manana,3.79,33.3,sin novedad,Carlos
L-09449,2025-08-31,La Pradera,LA-2491,manana,13.25,27.4,baja alimentacion,Paola
L-09450,2025-10-19,Santa Lucia,BU-0459,tarde,7.8,30.5,animal en control,Ana
L-09451,2025-08-22,Los Guaduales,SA-1039,manana,13.68,27.4,animal en control,Luis
L-09452,2025-08-03,El Progreso,EL-0126,manana,13.16,31.3,lluvia fuerte,Luis
L-09453,2025-06-30,Buenos Aires,EL-1086,manana,5.45,24.2,baja alimentacion,Paola
L-09454,2025-12-26,El Roble,SA-1955,tarde,13.16,25.2,animal en control,Marta
L-09455,2025-02-15,La Esperanza,SA-2196,tarde,10.81,23.4,lluvia fuerte,Luis
L-09456,2025-04-10,La Esperanza,EL-2416,tarde,15.12,19.6,revisar vacuna,Paola
L-09457,2025-01-21,La Pradera,LA-0273,tarde,9.35,27.1,animal en control,Luis
L-09458,2025-08-07,Santa Lucia,SA-2265,tarde,11.37,22.2,lluvia fuerte,Luis
L-09459,2025-11-01,El Roble,EL-2013,tarde,8.94,28.5,revisar vacuna,Paola
L-09460,2025-05-15,El Progreso,LO-1498,manana,8.18,17.4,normal,Luis
L-09461,2025-08-08,San Miguel,BU-0952,manana,14.89,25.6,lluvia fuerte,Carlos
L-09462,2025-10-10,Los Guaduales,LA-2371,tarde,7.87,23.6,animal en control,Luis
L-09463,2025-11-28,El Progreso,SA-1179,tarde,9.92,25.0,animal en control,Paola
L-09464,2025-04-17,Santa Lucia,BU-0603,manana,13.87,21.6,normal,Paola
L-09465,2025-03-01,Buenos Aires,EL-1813,tarde,9.91,29.7,animal en control,Ana
L-09466,2025-02-26,El Roble,LO-0611,manana,12.7,32.5,normal,Ana
L-09467,2025-03-03,Buenos Aires,SA-2494,tarde,12.37,33.7,animal en control,Paola
L-09468,2025-09-30,El Progreso,EL-1210,tarde,9.14,18.8,baja alimentacion,Ana
L-09469,2025-03-16,El Roble,BU-0140,manana,15.11,19.7,baja alimentacion,Paola
L-09470,2025-04-18,La Esperanza,LO-0972,manana,7.88,22.0,animal en control,Luis
L-09471,2025-05-20,El Roble,SA-1702,manana,12.05,33.2,baja alimentacion,Marta
L-09472,2025-05-16,Santa Lucia,BU-1030,tarde,5.01,28.3,baja alimentacion,Jorge
L-09473,2025-09-29,Los Guaduales,LA-1360,tarde,10.29,28.5,lluvia fuerte,Ana
L-09474,2025-07-25,La Pradera,EL-0430,tarde,15.46,18.0,lluvia fuerte,Jorge
L-09475,2025-03-10,Buenos Aires,EL-1248,manana,13.27,19.7,normal,Jorge
L-09476,2025-02-07,San Miguel,EL-1674,tarde,10.75,28.2,baja alimentacion,Jorge
L-09477,2025-12-04,Buenos Aires,SA-0010,manana,11.34,27.4,revisar vacuna,Jorge
L-09478,2025-11-12,Los Guaduales,LO-0171,manana,13.24,29.3,normal,Paola
L-09479,2025-06-26,La Esperanza,EL-0606,manana,10.22,32.1,revisar vacuna,Luis
L-09480,2025-05-25,Los Guaduales,EL-1645,tarde,12.22,26.9,lluvia fuerte,Carlos
L-09481,2025-08-17,Los Guaduales,LA-0473,manana,16.55,25.9,baja alimentacion,Jorge
L-09482,2025-07-08,La Esperanza,EL-1223,tarde,9.05,19.7,revisar vacuna,Carlos
L-09483,2025-12-05,El Roble,SA-1975,tarde,11.33,22.5,sin novedad,Marta
L-09484,2025-01-23,El Progreso,LO-0611,manana,14.06,23.0,revisar vacuna,Ana
L-09485,2025-07-02,El Roble,EL-2076,manana,5.9,26.2,normal,Paola
L-09486,2025-07-31,El Roble,LO-1826,manana,9.18,22.3,baja alimentacion,Ana
L-09487,2025-11-06,La Pradera,LA-1548,manana,8.84,32.2,animal en control,Ana
L-09488,2025-05-13,Los Guaduales,LA-1640,tarde,8.52,23.1,normal,Carlos
L-09489,2025-01-28,San Miguel,LO-0214,tarde,13.07,28.1,dato estimado,Ana
L-09490,2025-06-09,San Miguel,EL-0500,manana,9.23,31.1,revisar vacuna,Jorge
L-09491,2025-12-22,San Miguel,LA-1117,manana,15.39,31.9,lluvia fuerte,Carlos
L-09492,2025-05-16,El Roble,LA-1641,tarde,10.05,21.4,sin novedad,Jorge
L-09493,2025-08-11,El Progreso,BU-0069,tarde,13.07,20.1,lluvia fuerte,Jorge
L-09494,2025-04-11,Buenos Aires,EL-0693,tarde,13.72,22.9,animal en control,Luis
L-09495,2025-07-07,El Progreso,LA-0302,tarde,6.79,31.5,sin novedad,Luis
L-09496,2025-04-22,Buenos Aires,LA-2243,tarde,15.34,21.0,dato estimado,Carlos
L-09497,2025-03-08,El Progreso,LA-0103,manana,10.77,31.4,revisar vacuna,Marta
L-09498,2025-12-25,La Esperanza,LA-0411,manana,8.02,30.7,sin novedad,Jorge
L-09499,2025-10-06,La Pradera,SA-1181,tarde,4.26,19.3,lluvia fuerte,Paola
L-09500,2025-03-05,La Pradera,EL-2174,manana,10.06,17.5,dato estimado,Carlos
L-09501,2025-01-06,La Esperanza,LO-1902,manana,16.0,24.7,baja alimentacion,Ana
L-09502,2025-01-07,San Miguel,SA-1154,manana,12.58,24.7,dato estimado,Luis
L-09503,2025-01-28,San Miguel,LA-0959,manana,9.48,32.3,lluvia fuerte,Marta
L-09504,2025-01-06,Buenos Aires,EL-2340,tarde,15.01,27.8,revisar vacuna,Luis
L-09505,2025-03-02,Santa Lucia,LA-2172,manana,9.38,21.4,lluvia fuerte,Carlos
L-09506,2025-10-12,Buenos Aires,EL-2345,manana,10.95,28.2,normal,Paola
L-09507,2025-01-13,El Roble,EL-1103,tarde,14.0,25.1,baja alimentacion,Paola
L-09508,2025-01-26,La Esperanza,LA-0934,tarde,12.51,30.3,lluvia fuerte,Luis
L-09509,2025-10-04,El Roble,LO-2477,manana,12.21,30.8,normal,Ana
L-09510,2025-10-29,Buenos Aires,LA-2414,tarde,11.36,27.3,revisar vacuna,Jorge
L-09511,2025-07-09,Buenos Aires,EL-1095,manana,9.32,31.8,normal,Luis
L-09512,2025-09-20,Buenos Aires,BU-0015,manana,17.98,28.9,baja alimentacion,Luis
L-09513,2025-08-06,La Esperanza,LO-2419,tarde,9.6,29.2,lluvia fuerte,Carlos
L-09514,2025-06-05,Buenos Aires,LO-0241,manana,7.55,32.6,baja alimentacion,Paola
L-09515,2025-10-24,La Esperanza,LA-0166,manana,12.37,23.1,baja alimentacion,Ana
L-09516,2025-05-09,La Pradera,SA-1224,tarde,10.19,21.8,baja alimentacion,Jorge
L-09517,2025-11-15,Buenos Aires,LO-0941,tarde,12.7,30.5,normal,Luis
L-09518,2025-01-11,Buenos Aires,LO-1164,tarde,4.7,25.8,lluvia fuerte,Ana
L-09519,2025-12-12,Santa Lucia,LA-1529,tarde,8.23,26.1,revisar vacuna,Jorge
L-09520,2025-06-01,La Pradera,EL-1475,tarde,7.03,21.9,lluvia fuerte,Paola
L-09521,2025-05-25,La Esperanza,BU-0239,manana,7.28,24.4,baja alimentacion,Ana
L-09522,2025-04-27,La Esperanza,SA-0696,tarde,12.89,29.8,dato estimado,Paola
L-09523,2025-05-10,San Miguel,BU-1600,manana,6.69,21.5,baja alimentacion,Paola
L-09524,2025-03-13,Santa Lucia,LO-0604,manana,10.23,19.1,lluvia fuerte,Marta
L-09525,2025-12-12,Santa Lucia,SA-0286,tarde,14.92,17.3,sin novedad,Jorge
L-09526,2025-03-04,La Esperanza,EL-1394,tarde,5.09,32.1,dato estimado,Carlos
L-09527,2025-02-25,Santa Lucia,LO-0214,tarde,5.47,18.7,animal en control,Ana
L-09528,2025-04-30,El Roble,BU-2122,tarde,12.42,23.0,baja alimentacion,Jorge
L-09529,2025-01-09,Los Guaduales,LA-0290,tarde,11.1,25.4,sin novedad,Paola
L-09530,2025-04-15,La Esperanza,LO-2047,tarde,13.12,22.4,revisar vacuna,Carlos
L-09531,2025-03-29,La Esperanza,EL-2011,manana,11.67,23.3,revisar vacuna,Marta
L-09532,2025-10-24,El Roble,LA-0654,tarde,8.0,22.0,sin novedad,Jorge
L-09533,2025-07-23,San Miguel,BU-0883,tarde,11.39,29.3,baja alimentacion,Luis
L-09534,2025-03-01,Buenos Aires,LA-0700,manana,10.13,27.3,baja alimentacion,Paola
L-09535,2025-07-24,Los Guaduales,SA-0650,tarde,10.37,27.0,sin novedad,Paola
L-09536,2025-07-27,Santa Lucia,SA-0094,tarde,11.96,31.9,baja alimentacion,Luis
L-09537,2025-09-14,San Miguel,LA-0959,tarde,8.0,20.7,dato estimado,Jorge
L-09538,2025-01-01,La Pradera,BU-0450,manana,13.27,31.1,baja alimentacion,Ana
L-09539,2025-12-06,La Esperanza,BU-1802,tarde,12.92,23.1,normal,Luis
L-09540,2025-02-27,La Pradera,SA-1196,manana,10.67,19.5,normal,Paola
L-09541,2025-09-20,El Roble,EL-0194,tarde,8.07,33.7,sin novedad,Luis
L-09542,2025-11-01,Buenos Aires,EL-1312,tarde,13.64,18.8,animal en control,Paola
L-09543,2025-03-24,La Esperanza,LO-2349,manana,8.81,27.9,animal en control,Ana
L-09544,2025-08-15,Buenos Aires,EL-1138,tarde,11.62,31.1,revisar vacuna,Luis
L-09545,2025-09-14,Los Guaduales,LA-0056,manana,11.8,26.9,lluvia fuerte,Paola
L-09546,2025-10-09,La Pradera,SA-1474,manana,13.79,25.1,baja alimentacion,Jorge
L-09547,2025-04-08,Los Guaduales,EL-1444,tarde,8.9,22.2,normal,Luis
L-09548,2025-08-11,Santa Lucia,BU-0086,manana,11.23,23.7,animal en control,Luis
L-09549,2025-11-12,El Roble,BU-2292,tarde,5.49,31.3,normal,Jorge
L-09550,2025-08-25,Santa Lucia,EL-1986,manana,10.03,29.1,baja alimentacion,Carlos
L-09551,2025-02-02,Buenos Aires,LA-2172,manana,11.84,26.4,dato estimado,Marta
L-09552,2025-01-26,San Miguel,SA-0036,manana,10.71,26.3,animal en control,Ana
L-09553,2025-06-13,San Miguel,SA-1353,tarde,10.13,26.3,dato estimado,Marta
L-09554,2025-06-02,Santa Lucia,LA-2007,manana,15.02,19.2,baja alimentacion,Carlos
L-09555,2025-11-29,La Esperanza,EL-2264,manana,7.14,22.6,dato estimado,Marta
L-09556,2025-11-04,La Pradera,SA-1726,tarde,11.45,31.9,lluvia fuerte,Ana
L-09557,2025-06-13,La Pradera,EL-2466,manana,6.29,22.2,lluvia fuerte,Jorge
L-09558,2025-04-06,Buenos Aires,SA-2269,tarde,14.54,27.2,dato estimado,Ana
L-09559,2025-03-13,Buenos Aires,EL-1738,manana,0,30.9,lluvia fuerte,Carlos
L-09560,2025-12-26,El Roble,BU-1577,manana,20.24,31.0,animal en control,Paola
L-09561,2025-09-26,Buenos Aires,EL-0370,manana,12.25,23.7,baja alimentacion,Jorge
L-09562,2025-02-02,La Esperanza,LA-1658,manana,13.08,29.7,revisar vacuna,Carlos
L-09563,2025-07-31,Los Guaduales,EL-0699,manana,10.85,32.5,sin novedad,Marta
L-09564,2025-10-05,El Roble,LO-1742,tarde,9.89,28.7,animal en control,Carlos
L-09565,2025-09-21,San Miguel,EL-2220,manana,9.87,17.8,revisar vacuna,Carlos
L-09566,2025-11-14,San Miguel,LO-1681,tarde,11.68,22.6,animal en control,Luis
L-09567,2025-02-13,Santa Lucia,SA-0900,tarde,11.52,19.3,normal,Marta
L-09568,2025-12-26,Los Guaduales,EL-2386,tarde,9.19,24.0,normal,Jorge
L-09569,2025-03-03,El Roble,SA-0819,manana,13.27,24.4,sin novedad,Paola
L-09570,2025-11-01,Buenos Aires,SA-1327,tarde,13.41,24.3,dato estimado,Carlos
L-09571,2025-02-19,La Pradera,BU-1002,tarde,13.9,29.1,animal en control,Luis
L-09572,2025-07-25,La Esperanza,EL-0194,manana,14.74,18.0,sin novedad,Carlos
L-09573,2025-09-30,Santa Lucia,SA-1327,manana,8.76,28.6,baja alimentacion,Luis
L-09574,2025-05-27,Santa Lucia,EL-1313,manana,13.42,23.2,revisar vacuna,Jorge
L-09575,2025-02-19,Buenos Aires,BU-1442,manana,17.47,27.6,revisar vacuna,Paola
L-09576,2025-06-15,La Esperanza,LA-0352,manana,16.99,33.7,dato estimado,Paola
L-09577,2025-09-17,Los Guaduales,EL-0114,manana,7.96,24.1,sin novedad,Jorge
L-09578,2025-07-17,Los Guaduales,LO-0632,manana,14.52,29.7,animal en control,Carlos
L-09579,2025-07-26,La Esperanza,LA-0028,tarde,6.92,31.8,dato estimado,Marta
L-09580,2025-01-05,El Progreso,SA-1517,manana,9.36,22.6,animal en control,Luis
L-09581,2025-11-06,El Roble,SA-1817,tarde,11.26,27.6,lluvia fuerte,Ana
L-09582,2025-07-19,La Esperanza,EL-1590,manana,9.74,32.1,dato estimado,Jorge
L-09583,2025-12-05,El Roble,SA-0991,manana,11.72,26.7,sin novedad,Marta
L-09584,2025-04-19,Buenos Aires,SA-0502,tarde,12.38,23.3,lluvia fuerte,Ana
L-09585,2025-04-24,Santa Lucia,EL-0547,manana,9.95,23.3,revisar vacuna,Jorge
L-09586,2025-12-13,Buenos Aires,EL-2029,tarde,7.98,33.0,baja alimentacion,Ana
L-09587,2025-08-03,El Roble,LA-2483,manana,9.51,19.9,lluvia fuerte,Paola
L-09588,2025-06-19,Santa Lucia,LA-1962,tarde,6.56,19.4,normal,Luis
L-09589,2025-11-07,Santa Lucia,EL-1743,manana,14.5,22.4,animal en control,Luis
L-09590,2025-01-26,Los Guaduales,LA-1845,tarde,11.61,21.2,animal en control,Luis
L-09591,2025-08-23,Buenos Aires,LA-0138,tarde,11.87,30.1,baja alimentacion,Marta
L-09592,2025-06-08,La Pradera,SA-1774,tarde,9.75,23.3,revisar vacuna,Jorge
L-09593,2025-06-30,El Roble,EL-1437,tarde,9.03,26.9,baja alimentacion,Paola
L-09594,2025-03-23,Buenos Aires,LA-2408,tarde,8.16,20.0,animal en control,Paola
L-09595,2025-02-18,Santa Lucia,EL-1899,tarde,7.55,25.3,baja alimentacion,Marta
L-09596,2025-06-09,San Miguel,BU-0898,manana,7.96,21.5,animal en control,Carlos
L-09597,2025-07-28,La Pradera,EL-2191,tarde,11.41,32.2,baja alimentacion,Marta
L-09598,2025-07-12,El Progreso,BU-0931,tarde,9.76,29.0,sin novedad,Carlos
L-09599,2025-03-09,La Esperanza,EL-1963,tarde,7.6,20.5,revisar vacuna,Paola
L-09600,2025-07-04,El Roble,BU-0621,manana,12.64,31.0,dato estimado,Luis
L-09601,2025-03-21,El Progreso,LA-1308,manana,8.89,28.3,lluvia fuerte,Carlos
L-09602,2025-03-29,San Miguel,EL-2049,tarde,10.24,27.9,sin novedad,Marta
L-09603,2025-10-21,La Esperanza,LA-2222,tarde,8.41,27.1,lluvia fuerte,Carlos
L-09604,2025-03-27,El Roble,EL-1939,manana,10.16,18.0,baja alimentacion,Carlos
L-09605,2025-05-14,El Roble,SA-1737,tarde,11.0,22.0,revisar vacuna,Luis
L-09606,2025-07-03,Buenos Aires,EL-0847,tarde,12.08,31.9,normal,Luis
L-09607,2025-06-11,La Pradera,EL-1618,manana,8.2,21.9,normal,Carlos
L-09608,2025-02-24,El Progreso,SA-0551,tarde,12.27,29.3,lluvia fuerte,Marta
L-09609,2025-01-31,Los Guaduales,EL-2399,manana,4.06,30.6,dato estimado,Luis
L-09610,2025-02-24,San Miguel,EL-1247,tarde,13.1,21.1,sin novedad,Carlos
L-09611,2025-02-15,Los Guaduales,LO-1619,manana,10.49,25.3,baja alimentacion,Carlos
L-09612,2025-06-06,Los Guaduales,LA-0387,tarde,9.03,23.5,animal en control,Jorge
L-09613,2025-01-03,San Miguel,LO-0147,manana,8.84,20.2,normal,Luis
L-09614,2025-06-08,La Esperanza,EL-1889,tarde,10.07,31.3,normal,Paola
L-09615,2025-06-17,La Esperanza,EL-1758,manana,9.29,23.7,lluvia fuerte,Ana
L-09616,2025-12-26,La Pradera,SA-0991,tarde,15.02,30.0,baja alimentacion,Luis
L-09617,2025-04-01,Santa Lucia,EL-0075,manana,9.08,33.6,revisar vacuna,Jorge
L-09618,2025-09-13,La Pradera,EL-0212,manana,11.53,28.1,normal,Carlos
L-09619,2025-08-05,Buenos Aires,EL-1546,manana,7.11,32.1,lluvia fuerte,Luis
L-09620,2025-07-27,El Roble,SA-1755,tarde,10.16,32.2,lluvia fuerte,Luis
L-09621,2025-12-15,La Pradera,EL-0624,manana,14.97,19.6,animal en control,Luis
L-09622,2025-07-13,La Esperanza,LA-0713,tarde,9.63,26.6,sin novedad,Jorge
L-09623,2025-02-14,San Miguel,LA-1355,manana,10.58,20.7,normal,Carlos
L-09624,2025-07-20,El Roble,EL-2119,manana,9.63,25.2,dato estimado,Ana
L-09625,2025-01-01,Los Guaduales,LO-0768,tarde,7.3,18.9,lluvia fuerte,Marta
L-09626,2025-04-15,El Progreso,BU-0378,tarde,10.06,26.7,animal en control,Jorge
L-09627,2025-05-16,Los Guaduales,LA-2099,manana,11.87,27.8,sin novedad,Luis
L-09628,2025-05-06,El Progreso,EL-1478,tarde,8.11,31.7,baja alimentacion,Marta
L-09629,2025-01-02,San Miguel,LA-0966,manana,8.09,27.1,revisar vacuna,Luis
L-09630,2025-10-29,La Esperanza,LA-0648,tarde,7.57,20.5,animal en control,Carlos
L-09631,2025-01-25,Buenos Aires,EL-0213,manana,15.03,24.8,animal en control,Paola
L-09632,2025-02-24,Santa Lucia,LA-0283,manana,13.48,30.1,lluvia fuerte,Carlos
L-09633,2025-10-29,Buenos Aires,LA-1258,manana,12.51,21.1,sin novedad,Luis
L-09634,2025-01-26,Santa Lucia,LO-0476,tarde,6.0,30.5,baja alimentacion,Marta
L-09635,2025-11-09,Los Guaduales,SA-0530,manana,15.4,30.3,revisar vacuna,Jorge
L-09636,2025-11-16,El Roble,SA-1506,manana,9.19,17.4,dato estimado,Ana
L-09637,2025-03-07,San Miguel,LA-0996,tarde,16.51,24.4,dato estimado,Ana
L-09638,2025-03-24,Santa Lucia,EL-0582,manana,17.03,30.5,sin novedad,Carlos
L-09639,2025-02-26,La Esperanza,EL-1091,manana,14.24,29.7,animal en control,Luis
L-09640,2025-11-12,El Progreso,BU-1577,tarde,15.26,20.3,sin novedad,Ana
L-09641,2025-05-27,San Miguel,SA-0249,manana,9.04,33.8,normal,Carlos
L-09642,2025-06-12,La Pradera,EL-0346,manana,12.67,25.0,dato estimado,Marta
L-09643,2025-01-11,Los Guaduales,SA-2338,manana,7.79,32.5,animal en control,Luis
L-09644,2025-10-06,Santa Lucia,EL-1280,tarde,10.86,30.3,dato estimado,Carlos
L-09645,2025-10-06,Los Guaduales,LA-1980,tarde,13.52,33.1,normal,Ana
L-09646,2025-08-07,San Miguel,BU-2290,tarde,9.93,33.3,normal,Paola
L-09647,2025-05-21,El Roble,EL-1448,tarde,11.01,33.5,lluvia fuerte,Jorge
L-09648,2025-07-30,San Miguel,LA-1330,manana,17.3,25.7,animal en control,Jorge
L-09649,2025-07-24,El Progreso,BU-2188,tarde,13.14,26.1,animal en control,Luis
L-09650,2025-08-20,La Esperanza,SA-2021,manana,8.6,26.3,animal en control,Carlos
L-09651,2025-01-18,Santa Lucia,BU-0240,tarde,7.23,23.4,lluvia fuerte,Jorge
L-09652,2025-07-26,La Esperanza,SA-0725,tarde,11.78,17.2,animal en control,Luis
L-09653,2025-05-09,La Pradera,LO-0467,tarde,8.02,27.0,animal en control,Luis
L-09654,2025-06-19,La Pradera,LA-2159,tarde,10.12,20.7,lluvia fuerte,Luis
L-09655,2025-11-28,Santa Lucia,EL-2068,manana,12.2,21.0,normal,Carlos
L-09656,2025-08-16,La Pradera,BU-2319,manana,15.64,23.5,animal en control,Ana
L-09657,2025-11-15,Los Guaduales,LA-1071,tarde,8.31,28.5,normal,Jorge
L-09658,2025-01-03,El Progreso,EL-2142,tarde,6.49,22.2,lluvia fuerte,Marta
L-09659,2025-09-16,Los Guaduales,LA-1090,tarde,12.38,32.1,lluvia fuerte,Ana
L-09660,2025-03-02,Santa Lucia,EL-0114,tarde,11.33,26.3,dato estimado,Jorge
L-09661,2025-06-22,La Pradera,SA-1710,tarde,9.21,19.2,dato estimado,Marta
L-09662,2025-07-02,El Roble,BU-1364,manana,12.55,27.8,revisar vacuna,Paola
L-09663,2025-01-06,San Miguel,SA-2086,tarde,8.6,27.4,dato estimado,Luis
L-09664,2025-07-30,San Miguel,BU-0475,tarde,13.11,31.4,dato estimado,Carlos
L-09665,2025-05-18,Santa Lucia,BU-1464,tarde,8.08,25.2,revisar vacuna,Paola
L-09666,2025-07-08,La Esperanza,EL-2375,tarde,11.26,24.6,animal en control,Ana
L-09667,2025-08-03,Buenos Aires,LA-0806,tarde,10.38,27.2,animal en control,Jorge
L-09668,2025-09-08,Buenos Aires,LA-0175,manana,10.61,25.6,revisar vacuna,Jorge
L-09669,2025-03-07,San Miguel,SA-1794,tarde,11.88,33.2,normal,Luis
L-09670,2025-10-17,Los Guaduales,EL-1751,tarde,11.03,34.0,normal,Luis
L-09671,2025-10-19,Santa Lucia,LO-0098,manana,8.42,20.4,lluvia fuerte,Luis
L-09672,2025-11-27,El Progreso,SA-1699,tarde,9.1,26.7,sin novedad,Paola
L-09673,2025-10-08,El Roble,LO-1681,tarde,9.03,33.3,sin novedad,Luis
L-09674,2025-11-07,San Miguel,LA-0996,tarde,14.47,17.5,animal en control,Ana
L-09675,2025-03-23,Buenos Aires,BU-1418,tarde,9.72,34.0,sin novedad,Luis
L-09676,2025-08-25,Los Guaduales,SA-2201,manana,8.1,26.3,dato estimado,Luis
L-09677,2025-11-21,La Esperanza,LO-1014,tarde,6.41,17.8,revisar vacuna,Ana
L-09678,2025-07-04,Los Guaduales,EL-2142,manana,10.33,29.1,revisar vacuna,Paola
L-09679,2025-02-04,El Progreso,EL-1821,manana,12.67,30.1,animal en control,Jorge
L-09680,2025-10-16,El Roble,EL-0182,manana,13.36,20.1,dato estimado,Paola
L-09681,2025-12-14,San Miguel,LA-0862,tarde,11.37,18.1,animal en control,Luis
L-09682,2025-05-26,Los Guaduales,SA-0293,manana,6.05,29.9,baja alimentacion,Paola
L-09683,2025-04-14,Santa Lucia,EL-2499,manana,9.6,33.7,animal en control,Luis
L-09684,2025-06-05,Santa Lucia,LO-1515,manana,11.05,32.2,normal,Paola
L-09685,2025-04-27,La Esperanza,LA-1980,manana,10.71,22.1,revisar vacuna,Jorge
L-09686,2025-12-25,El Progreso,LA-0234,manana,16.36,27.4,baja alimentacion,Ana
L-09687,2025-04-02,El Roble,LA-0283,tarde,16.41,26.0,animal en control,Jorge
L-09688,2025-02-05,Santa Lucia,EL-1927,tarde,8.88,17.7,normal,Luis
L-09689,2025-12-08,Buenos Aires,LO-0358,manana,6.37,22.0,lluvia fuerte,Luis
L-09690,2025-03-09,San Miguel,BU-0701,tarde,10.94,21.2,animal en control,Carlos
L-09691,2025-02-23,Los Guaduales,LA-2151,tarde,13.09,30.6,animal en control,Marta
L-09692,2025-12-18,Los Guaduales,LA-2490,tarde,9.8,29.2,dato estimado,Carlos
L-09693,2025-07-23,Santa Lucia,EL-0268,tarde,7.45,30.6,sin novedad,Marta
L-09694,2025-03-04,Buenos Aires,EL-1995,tarde,17.89,18.2,lluvia fuerte,Jorge
L-09695,2025-02-08,San Miguel,SA-0913,tarde,15.49,30.0,normal,Luis
L-09696,2025-09-21,San Miguel,BU-0990,tarde,9.69,25.1,sin novedad,Marta
L-09697,2025-02-18,San Miguel,BU-0070,manana,9.11,19.6,lluvia fuerte,Jorge
L-09698,2025-02-24,La Pradera,LA-0016,tarde,8.94,32.5,lluvia fuerte,Carlos
L-09699,2025-08-20,San Miguel,BU-0769,tarde,14.6,31.0,lluvia fuerte,Jorge
L-09700,2025-06-14,La Esperanza,LO-0716,tarde,12.7,28.0,dato estimado,Luis
L-09701,2025-11-10,San Miguel,EL-2282,tarde,11.76,29.7,lluvia fuerte,Paola
L-09702,2025-02-05,El Roble,EL-1793,manana,11.28,18.3,revisar vacuna,Paola
L-09703,2025-02-27,El Roble,LA-0091,manana,13.08,32.8,lluvia fuerte,Carlos
L-09704,2025-04-17,Los Guaduales,EL-0581,tarde,5.78,30.6,animal en control,Carlos
L-09705,2025-03-29,Buenos Aires,BU-0326,manana,7.03,33.6,revisar vacuna,Luis
L-09706,2025-10-23,Santa Lucia,EL-0466,manana,5.99,32.1,baja alimentacion,Luis
L-09707,2025-02-15,Buenos Aires,EL-1961,tarde,10.31,21.0,baja alimentacion,Paola
L-09708,2025-08-17,Los Guaduales,LO-0171,tarde,45,23.8,sin novedad,Paola
L-09709,2025-08-12,Santa Lucia,LO-1151,manana,6.58,17.0,revisar vacuna,Marta
L-09710,2025-08-11,Buenos Aires,SA-1039,manana,14.92,26.6,revisar vacuna,Paola
L-09711,2025-09-03,La Pradera,LO-0613,manana,5.1,21.7,sin novedad,Marta
L-09712,2025-12-20,El Progreso,LA-1290,tarde,11.85,24.2,baja alimentacion,Ana
L-09713,2025-04-24,Santa Lucia,LA-0540,manana,16.29,23.7,baja alimentacion,Jorge
L-09714,2025-02-11,San Miguel,LA-0770,manana,10.4,30.8,dato estimado,Carlos
L-09715,2025-12-06,El Progreso,EL-0422,manana,10.85,23.2,lluvia fuerte,Paola
L-09716,2025-02-03,Buenos Aires,LA-0343,tarde,12.02,23.7,lluvia fuerte,Paola
L-09717,2025-12-18,El Roble,LA-0522,tarde,13.19,31.8,normal,Jorge
L-09718,2025-01-13,Buenos Aires,EL-1111,tarde,9.59,20.6,animal en control,Marta
