id_cosecha,fecha,finca,lote,kilos_cosechados,humedad_grano_pct,estado_cultivo,lluvia_ultimos_7_dias_mm
M-05301,2025-07-08,El Progreso,Lote-23,186.72,16.8,plaga_observada,71.8
M-05302,2025-04-06,Santa Lucia,Lote-20,167.87,19.5,seco,58.4
M-05303,2025-11-10,La Esperanza,Lote-01,273.87,10.2,seco,68.7
M-05304,2025-12-06,San Miguel,Lote-05,-20,17.1,listo_para_cosecha,45.6
M-05305,2025-07-29,Santa Lucia,Lote-11,218.05,19.2,listo_para_cosecha,12.5
M-05306,2025-04-14,El Roble,Lote-10,260.6,17.2,seco,19.6
M-05307,2025-01-20,Los Guaduales,Lote-05,980,17.0,seco,79.2
M-05308,2025-02-14,La Esperanza,Lote-03,96.56,27.5,listo_para_cosecha,64.1
M-05309,2025-11-06,La Pradera,Lote-03,265.62,20.3,listo_para_cosecha,49.2
M-05310,2025-02-06,La Pradera,Lote-06,81.97,30.5,listo_para_cosecha,51.6
M-05311,2025-09-11,La Esperanza,Lote-19,128.99,21.7,humedo,44.3
M-05312,2025-12-11,Los Guaduales,Lote-10,161.01,25.8,humedo,85.7
M-05313,2025-03-15,La Esperanza,Lote-17,192.17,17.3,humedo,69.7
M-05314,2025-04-06,Santa Lucia,Lote-09,196.16,21.2,optimo,5.7
M-05315,2025-08-28,Santa Lucia,Lote-24,199.69,10.1,plaga_observada,42.2
M-05316,2025-03-01,El Progreso,Lote-22,193.43,29.4,plaga_observada,6.3
M-05317,2025-10-04,El Progreso,Lote-07,183.54,13.2,optimo,74.9
M-05318,2025-08-18,El Roble,Lote-16,243.05,15.6,seco,29.9
M-05319,2025-09-16,Santa Lucia,Lote-05,208.67,21.4,listo_para_cosecha,30.8
M-05320,2025-07-09,Santa Lucia,Lote-24,224.61,28.9,seco,71.3
M-05321,2025-07-16,Buenos Aires,Lote-23,95.6,19.1,seco,32.0
M-05322,2025-05-11,Los Guaduales,Lote-10,280.49,18.8,optimo,91.8
M-05323,2025-01-21,Santa Lucia,Lote-07,163.05,20.6,seco,23.4
M-05324,2025-03-29,Los Guaduales,Lote-12,155.57,17.4,listo_para_cosecha,87.3
M-05325,2025-07-19,La Pradera,Lote-09,235.87,20.7,humedo,15.6
M-05326,2025-06-02,San Miguel,Lote-01,132.49,28.8,listo_para_cosecha,92.0
M-05327,2025-07-11,Buenos Aires,Lote-07,313.89,10.4,optimo,89.1
M-05328,2025-05-06,El Progreso,Lote-24,216.07,12.3,optimo,14.2
M-05329,2025-03-03,Buenos Aires,Lote-11,198.69,23.1,seco,11.7
M-05330,2025-02-19,San Miguel,Lote-20,191.56,24.5,humedo,15.0
M-05331,2025-08-17,El Progreso,Lote-11,221.44,11.0,humedo,18.3
M-05332,2025-04-08,San Miguel,Lote-14,139.57,29.5,humedo,31.9
M-05333,2025-05-28,Santa Lucia,Lote-16,134.15,11.4,humedo,64.3
M-05334,2025-01-23,La Esperanza,Lote-06,167.03,29.8,optimo,27.1
M-05335,2025-11-17,Los Guaduales,Lote-18,154.54,11.6,optimo,88.1
M-05336,2025-09-28,La Esperanza,Lote-06,138.37,18.2,plaga_observada,23.2
M-05337,2025-05-27,Buenos Aires,Lote-07,190.45,12.5,seco,76.7
M-05338,2025-10-03,San Miguel,Lote-07,178.56,11.1,listo_para_cosecha,73.5
M-05339,2025-09-29,El Progreso,Lote-17,139.46,19.2,seco,8.2
M-05340,2025-05-24,La Esperanza,Lote-07,103.34,16.8,listo_para_cosecha,0.7
M-05341,2025-04-14,Buenos Aires,Lote-06,138.97,12.8,listo_para_cosecha,31.9
M-05342,2025-12-26,Santa Lucia,Lote-11,135.71,12.9,listo_para_cosecha,68.6
M-05343,2025-12-02,San Miguel,Lote-17,191.78,28.6,listo_para_cosecha,34.3
M-05344,2025-09-18,Buenos Aires,Lote-23,142.94,22.3,optimo,14.9
M-05345,2025-09-04,El Progreso,Lote-02,280.2,22.5,plaga_observada,20.5
M-05346,2025-11-25,Santa Lucia,Lote-07,236.95,29.8,optimo,91.8
M-05347,2025-08-24,El Progreso,Lote-08,229.61,11.6,humedo,37.7
M-05348,2025-01-15,San Miguel,Lote-02,190.26,20.3,plaga_observada,3.1
M-05349,2025-09-02,El Progreso,Lote-19,139.89,10.2,seco,93.9
M-05350,2025-09-24,El Roble,Lote-19,228.33,25.4,humedo,33.9
M-05351,2025-05-08,El Progreso,Lote-01,186.49,18.8,seco,5.5
M-05352,2025-12-10,La Esperanza,Lote-11,192.7,20.3,plaga_observada,67.5
M-05353,2025-11-10,El Roble,Lote-04,200.02,31.0,optimo,83.2
M-05354,2025-11-10,Santa Lucia,Lote-16,250.64,29.1,optimo,58.0
M-05355,2025-01-27,Los Guaduales,Lote-18,244.38,29.3,listo_para_cosecha,1.4
M-05356,2025-08-26,El Progreso,Lote-24,171.23,16.2,plaga_observada,13.1
M-05357,2025-03-06,Santa Lucia,Lote-17,250.87,25.2,listo_para_cosecha,41.6
M-05358,2025-09-19,Buenos Aires,Lote-17,201.03,11.4,optimo,27.4
M-05359,2025-12-28,San Miguel,Lote-02,205.35,21.5,listo_para_cosecha,11.7
M-05360,2025-11-28,El Roble,Lote-18,225.48,12.9,seco,20.4
M-05361,2025-08-16,Santa Lucia,Lote-01,292.44,17.9,humedo,68.1
M-05362,2025-12-15,Los Guaduales,Lote-03,174.25,12.0,seco,79.5
M-05363,2025-11-05,La Pradera,Lote-04,259.04,24.3,seco,13.7
M-05364,2025-01-29,Los Guaduales,Lote-03,221.83,13.3,optimo,18.4
M-05365,2025-11-29,Los Guaduales,Lote-21,175.03,12.0,listo_para_cosecha,72.6
M-05366,2025-04-13,El Roble,Lote-04,86.22,21.8,seco,11.3
M-05367,2025-03-20,La Esperanza,Lote-04,124.16,16.6,humedo,34.3
M-05368,2025-06-19,El Progreso,Lote-10,166.05,25.7,optimo,70.4
M-05369,2025-04-03,El Roble,Lote-13,164.54,29.4,seco,79.8
M-05370,2025-12-18,El Roble,Lote-01,271.24,10.6,listo_para_cosecha,19.0
M-05371,2025-02-06,San Miguel,Lote-12,252.35,18.8,humedo,37.3
M-05372,2025-09-17,Los Guaduales,Lote-11,236.23,28.7,optimo,43.6
M-05373,2025-05-11,Buenos Aires,Lote-12,254.67,13.7,seco,15.0
M-05374,2025-11-27,El Roble,Lote-22,182.5,13.2,optimo,54.7
M-05375,2025-09-08,Buenos Aires,Lote-05,110.12,10.8,humedo,6.7
M-05376,2025-07-15,Buenos Aires,Lote-24,348.31,20.2,seco,46.6
M-05377,2025-10-05,La Pradera,Lote-12,187.32,15.7,plaga_observada,64.1
M-05378,2025-01-23,La Esperanza,Lote-22,109.24,22.1,optimo,55.7
M-05379,2025-11-02,El Progreso,Lote-14,203.28,12.7,optimo,27.7
M-05380,2025-10-09,Buenos Aires,Lote-23,232.44,23.0,humedo,19.2
M-05381,2025-10-18,Santa Lucia,Lote-08,301.9,19.8,plaga_observada,38.2
M-05382,2025-05-19,La Esperanza,Lote-23,170.47,12.2,listo_para_cosecha,20.0
M-05383,2025-08-01,La Esperanza,Lote-03,227.44,25.6,seco,9.9
M-05384,2025-11-03,El Progreso,Lote-22,275.48,24.3,listo_para_cosecha,73.1
M-05385,2025-03-05,Santa Lucia,Lote-15,134.34,15.4,plaga_observada,37.0
M-05386,2025-06-19,Santa Lucia,Lote-19,203.11,13.9,seco,59.1
M-05387,2025-03-09,La Esperanza,Lote-02,210.99,27.1,plaga_observada,51.8
M-05388,2025-08-16,Buenos Aires,Lote-05,20.33,11.6,listo_para_cosecha,42.8
M-05389,2025-06-22,San Miguel,Lote-16,169.65,29.5,optimo,77.7
M-05390,2025-04-20,La Esperanza,Lote-20,221.36,10.0,optimo,44.7
M-05391,2025-02-17,El Progreso,Lote-01,168.16,21.9,humedo,40.2
M-05392,2025-03-07,Los Guaduales,Lote-07,162.29,23.0,listo_para_cosecha,12.6
M-05393,2025-09-06,Buenos Aires,Lote-13,153.56,30.8,seco,31.0
M-05394,2025-04-12,Buenos Aires,Lote-25,218.32,25.4,listo_para_cosecha,87.7
M-05395,2025-02-04,La Pradera,Lote-11,75.75,21.8,seco,70.9
M-05396,2025-12-30,La Pradera,Lote-11,95.98,28.2,seco,80.2
M-05397,2025-08-28,La Esperanza,Lote-10,88.07,30.7,listo_para_cosecha,89.3
M-05398,2025-07-23,Buenos Aires,Lote-18,214.4,22.9,optimo,20.2
M-05399,2025-02-15,Buenos Aires,Lote-03,165.01,28.3,optimo,77.1
M-05400,2025-10-12,La Pradera,Lote-02,118.84,11.9,seco,40.1
M-05401,2025-10-18,La Pradera,Lote-07,118.4,14.5,plaga_observada,62.2
M-05402,2025-04-07,El Progreso,Lote-10,306.66,27.8,humedo,55.5
M-05403,2025-11-10,Santa Lucia,Lote-04,150.07,21.3,listo_para_cosecha,80.2
M-05404,2025-07-06,La Pradera,Lote-17,194.91,30.0,humedo,73.4
M-05405,2025-12-12,La Pradera,Lote-01,215.62,17.9,listo_para_cosecha,41.3
M-05406,2025-12-26,San Miguel,Lote-22,117.43,31.7,seco,82.4
M-05407,2025-03-16,El Roble,Lote-14,232.49,10.1,plaga_observada,39.4
M-05408,2025-05-15,San Miguel,Lote-01,233.36,24.8,humedo,45.4
M-05409,2025-08-17,El Progreso,Lote-14,275.59,11.3,optimo,57.9
M-05410,2025-02-08,San Miguel,Lote-14,206.19,22.7,humedo,77.7
M-05411,2025-09-16,Buenos Aires,Lote-22,334.95,25.0,plaga_observada,3.4
M-05412,2025-11-16,El Progreso,Lote-25,126.04,29.3,listo_para_cosecha,3.1
M-05413,2025-11-19,El Roble,Lote-17,268.2,26.7,seco,53.9
M-05414,2025-10-01,Santa Lucia,Lote-05,155.91,16.8,humedo,79.0
M-05415,2025-06-02,Santa Lucia,Lote-12,158.88,31.0,listo_para_cosecha,76.1
M-05416,2025-05-10,La Pradera,Lote-01,233.48,22.3,listo_para_cosecha,48.3
M-05417,2025-06-03,La Esperanza,Lote-15,170.7,21.1,plaga_observada,79.7
M-05418,2025-05-07,Santa Lucia,Lote-02,194.21,16.0,listo_para_cosecha,21.6
M-05419,2025-05-12,El Progreso,Lote-14,124.63,14.1,seco,30.7
M-05420,2025-06-27,Santa Lucia,Lote-05,197.12,30.7,plaga_observada,16.8
M-05421,2025-08-17,El Progreso,Lote-05,253.38,14.2,plaga_observada,52.0
M-05422,2025-02-15,San Miguel,Lote-18,178.86,13.6,optimo,62.5
M-05423,2025-05-03,Los Guaduales,Lote-02,168.18,18.5,listo_para_cosecha,62.5
M-05424,2025-11-08,El Progreso,Lote-17,149.07,12.7,listo_para_cosecha,91.6
M-05425,2025-09-04,Santa Lucia,Lote-19,236.44,16.6,optimo,8.9
M-05426,2025-07-09,El Roble,Lote-13,198.84,31.0,plaga_observada,64.5
M-05427,2025-08-21,La Pradera,Lote-02,188.09,16.2,listo_para_cosecha,50.3
M-05428,2025-06-30,Santa Lucia,Lote-03,222.35,16.9,optimo,16.4
M-05429,2025-10-03,La Esperanza,Lote-14,99.6,30.0,optimo,49.2
M-05430,2025-10-04,San Miguel,Lote-12,182.33,26.5,optimo,21.8
M-05431,2025-09-28,Santa Lucia,Lote-13,146.68,21.1,listo_para_cosecha,78.4
M-05432,2025-03-11,El Roble,Lote-03,101.68,30.0,listo_para_cosecha,78.6
M-05433,2025-12-07,La Esperanza,Lote-12,146.96,17.1,humedo,54.1
M-05434,2025-08-27,La Esperanza,Lote-19,183.74,13.1,humedo,68.4
M-05435,2025-10-14,Buenos Aires,Lote-06,186.35,23.6,listo_para_cosecha,89.1
M-05436,2025-11-28,El Roble,Lote-14,188.21,15.0,seco,88.8
M-05437,2025-03-03,Santa Lucia,Lote-14,108.65,27.7,seco,14.5
M-05438,2025-05-03,Santa Lucia,Lote-10,215.86,27.1,seco,10.5
M-05439,2025-05-07,El Roble,Lote-07,193.82,30.7,listo_para_cosecha,71.1
M-05440,2025-03-14,Santa Lucia,Lote-08,105.12,17.6,humedo,74.4
M-05441,2025-11-25,La Pradera,Lote-22,219.91,23.8,optimo,10.4
M-05442,2025-05-24,La Pradera,Lote-04,199.2,29.1,seco,37.7
M-05443,2025-01-08,El Roble,Lote-21,171.66,12.9,listo_para_cosecha,57.0
M-05444,2025-11-22,El Roble,Lote-17,224.35,29.4,humedo,59.6
M-05445,2025-01-31,Los Guaduales,Lote-19,115.22,25.0,optimo,63.0
M-05446,2025-02-28,El Roble,Lote-25,294.65,26.2,optimo,31.4
M-05447,2025-12-13,Buenos Aires,Lote-24,199.46,12.4,listo_para_cosecha,9.8
M-05448,2025-12-10,El Roble,Lote-15,316.18,10.9,listo_para_cosecha,43.8
M-05449,2025-03-21,La Esperanza,Lote-07,190.0,13.0,listo_para_cosecha,7.1
M-05450,2025-08-02,La Esperanza,Lote-01,180.42,29.1,seco,46.0
M-05451,2025-03-10,Los Guaduales,Lote-17,177.25,20.6,seco,49.3
M-05452,2025-11-29,Los Guaduales,Lote-18,203.79,15.2,humedo,89.4
M-05453,2025-12-28,Los Guaduales,Lote-22,102.26,27.3,optimo,7.1
M-05454,2025-10-09,La Esperanza,Lote-20,221.34,15.1,plaga_observada,29.4
M-05455,2025-09-22,El Progreso,Lote-16,147.32,15.0,optimo,84.5
M-05456,2025-08-16,La Esperanza,Lote-20,113.15,25.9,seco,52.6
M-05457,2025-06-30,La Pradera,Lote-07,183.71,10.8,plaga_observada,84.5
M-05458,2025-02-03,Los Guaduales,Lote-09,196.08,14.4,plaga_observada,17.0
M-05459,2025-05-18,El Progreso,Lote-20,220.99,16.4,listo_para_cosecha,68.1
M-05460,2025-07-05,El Progreso,Lote-20,105.05,15.3,listo_para_cosecha,42.5
M-05461,2025-02-07,La Esperanza,Lote-02,146.65,23.7,humedo,11.7
M-05462,2025-03-17,El Progreso,Lote-10,174.77,14.6,optimo,65.4
M-05463,2025-05-02,El Progreso,Lote-18,211.28,17.1,seco,72.0
M-05464,2025-10-30,El Roble,Lote-15,184.06,21.8,listo_para_cosecha,0.8
M-05465,2025-05-18,San Miguel,Lote-03,132.83,17.0,humedo,87.1
M-05466,2025-09-15,La Esperanza,Lote-09,88.21,25.3,listo_para_cosecha,64.7
M-05467,2025-06-18,Los Guaduales,Lote-24,289.32,14.5,listo_para_cosecha,66.6
M-05468,2025-04-27,El Roble,Lote-05,148.39,27.8,listo_para_cosecha,41.4
M-05469,2025-06-08,El Roble,Lote-01,159.0,22.6,seco,23.6
M-05470,2025-07-12,El Progreso,Lote-03,252.94,15.8,optimo,16.4
M-05471,2025-08-06,El Progreso,Lote-25,142.36,18.4,plaga_observada,24.4
M-05472,2025-10-02,Los Guaduales,Lote-08,208.6,27.1,listo_para_cosecha,15.4
M-05473,2025-11-14,La Esperanza,Lote-01,167.74,21.6,plaga_observada,17.6
M-05474,2025-04-25,Santa Lucia,Lote-04,203.63,22.0,plaga_observada,85.9
M-05475,2025-10-14,Santa Lucia,Lote-24,134.29,25.8,seco,70.4
M-05476,2025-03-20,San Miguel,Lote-25,129.99,15.4,humedo,64.0
M-05477,2025-11-07,La Pradera,Lote-02,161.85,22.0,seco,42.4
M-05478,2025-01-18,La Pradera,Lote-10,125.68,29.9,seco,68.9
M-05479,2025-12-28,Santa Lucia,Lote-04,168.57,30.2,optimo,18.1
M-05480,2025-04-02,Santa Lucia,Lote-22,88.37,11.6,listo_para_cosecha,26.0
M-05481,2025-08-13,Los Guaduales,Lote-17,158.05,13.8,plaga_observada,6.1
M-05482,2025-02-12,San Miguel,Lote-04,209.06,13.1,seco,70.3
M-05483,2025-02-28,Buenos Aires,Lote-13,201.39,19.4,humedo,75.7
M-05484,2025-01-17,San Miguel,Lote-18,144.84,19.3,plaga_observada,53.0
M-05485,2025-12-14,La Esperanza,Lote-06,203.67,14.2,seco,57.2
M-05486,2025-05-01,La Pradera,Lote-11,190.36,23.0,plaga_observada,25.9
M-05487,2025-08-02,Los Guaduales,Lote-13,297.32,13.0,listo_para_cosecha,33.0
M-05488,2025-06-23,El Progreso,Lote-22,190.54,11.3,listo_para_cosecha,92.2
M-05489,2025-05-15,El Progreso,Lote-13,148.91,15.8,plaga_observada,26.2
M-05490,2025-09-16,El Progreso,Lote-20,235.84,20.7,humedo,55.1
M-05491,2025-12-20,Buenos Aires,Lote-23,131.34,18.1,seco,47.4
M-05492,2025-05-23,Buenos Aires,Lote-12,163.83,15.6,plaga_observada,90.7
M-05493,2025-05-19,Santa Lucia,Lote-11,156.59,15.6,plaga_observada,0.8
M-05494,2025-09-23,Los Guaduales,Lote-05,198.27,13.4,listo_para_cosecha,55.5
M-05495,2025-04-13,Buenos Aires,Lote-23,127.23,15.4,seco,80.7
M-05496,2025-05-02,Buenos Aires,Lote-04,227.7,26.7,humedo,61.7
M-05497,2025-11-28,El Progreso,Lote-01,255.87,26.8,seco,80.5
M-05498,2025-07-09,Santa Lucia,Lote-25,194.76,27.8,plaga_observada,15.0
M-05499,2025-04-19,El Progreso,Lote-07,200.15,15.5,listo_para_cosecha,59.9
M-05500,2025-02-07,San Miguel,Lote-11,106.68,27.2,listo_para_cosecha,28.9
M-05501,2025-09-19,Santa Lucia,Lote-15,152.48,26.5,plaga_observada,25.2
M-05502,2025-07-17,Los Guaduales,Lote-19,225.28,16.6,optimo,32.9
M-05503,2025-10-22,El Roble,Lote-20,163.39,26.7,humedo,55.9
M-05504,2025-09-06,Los Guaduales,Lote-03,108.83,16.7,plaga_observada,74.9
M-05505,2025-10-10,El Roble,Lote-18,232.46,12.2,optimo,94.4
M-05506,2025-01-31,La Pradera,Lote-14,196.37,13.7,optimo,11.5
M-05507,2025-04-23,La Pradera,Lote-10,208.95,10.7,humedo,35.5
M-05508,2025-09-18,Los Guaduales,Lote-24,234.12,16.4,optimo,38.7
M-05509,2025-07-29,Los Guaduales,Lote-20,206.82,18.8,listo_para_cosecha,67.7
M-05510,2025-09-05,El Roble,Lote-06,208.85,20.6,plaga_observada,68.7
M-05511,2025-06-20,El Roble,Lote-11,226.94,27.8,optimo,42.4
M-05512,2025-04-08,San Miguel,Lote-25,257.54,20.8,optimo,73.4
M-05513,2025-07-15,Buenos Aires,Lote-14,215.9,30.4,seco,59.8
M-05514,2025-01-09,El Roble,Lote-25,310.54,20.1,optimo,3.5
M-05515,2025-09-05,El Roble,Lote-13,168.6,26.0,humedo,82.8
M-05516,2025-03-31,La Pradera,Lote-25,141.85,16.1,humedo,27.8
M-05517,2025-10-15,Santa Lucia,Lote-04,159.16,22.9,plaga_observada,54.3
M-05518,2025-06-22,San Miguel,Lote-10,221.55,29.4,plaga_observada,19.3
M-05519,2025-03-27,El Roble,Lote-18,247.18,27.4,plaga_observada,90.9
M-05520,2025-07-02,Santa Lucia,Lote-21,156.84,31.9,optimo,14.9
M-05521,2025-04-08,San Miguel,Lote-21,241.08,11.3,humedo,28.4
M-05522,2025-08-30,El Progreso,Lote-04,84.59,18.1,listo_para_cosecha,23.7
M-05523,2025-11-27,El Progreso,Lote-03,106.66,14.2,seco,27.7
M-05524,2025-11-07,Buenos Aires,Lote-11,163.64,28.5,listo_para_cosecha,43.6
M-05525,2025-08-02,La Esperanza,Lote-25,191.25,12.0,plaga_observada,94.2
M-05526,2025-09-15,La Pradera,Lote-19,201.05,17.0,plaga_observada,60.9
M-05527,2025-08-31,San Miguel,Lote-14,122.88,23.5,plaga_observada,9.0
M-05528,2025-02-26,Buenos Aires,Lote-10,209.54,30.5,listo_para_cosecha,17.1
M-05529,2025-10-12,San Miguel,Lote-18,221.36,17.2,humedo,1.5
M-05530,2025-02-25,El Roble,Lote-12,149.1,20.7,seco,45.0
M-05531,2025-12-25,La Esperanza,Lote-22,104.97,23.9,plaga_observada,4.8
M-05532,2025-07-19,La Esperanza,Lote-24,215.62,14.2,seco,33.3
M-05533,2025-03-14,El Roble,Lote-11,207.71,24.2,plaga_observada,76.7
M-05534,2025-10-16,Los Guaduales,Lote-18,230.38,24.8,listo_para_cosecha,61.7
M-05535,2025-02-10,La Pradera,Lote-19,199.51,22.5,humedo,83.5
M-05536,2025-08-24,Los Guaduales,Lote-24,212.29,25.9,humedo,16.3
M-05537,2025-06-01,La Esperanza,Lote-21,241.9,23.0,listo_para_cosecha,41.7
M-05538,2025-11-06,Buenos Aires,Lote-04,153.09,27.9,seco,61.9
M-05539,2025-11-14,La Pradera,Lote-17,69.47,16.4,plaga_observada,30.1
M-05540,2025-11-27,Buenos Aires,Lote-24,136.79,23.7,humedo,62.2
M-05541,2025-04-09,Los Guaduales,Lote-11,174.2,13.7,humedo,22.6
M-05542,2025-11-05,El Roble,Lote-20,250.19,13.2,plaga_observada,92.2
M-05543,2025-10-18,San Miguel,Lote-04,188.26,16.1,listo_para_cosecha,35.4
M-05544,2025-01-05,La Pradera,Lote-07,150.34,15.5,optimo,84.9
M-05545,2025-03-09,La Pradera,Lote-17,261.31,30.3,humedo,15.9
M-05546,2025-05-22,Los Guaduales,Lote-06,163.15,12.2,seco,86.2
M-05547,2025-02-25,La Esperanza,Lote-22,267.77,28.0,listo_para_cosecha,86.2
M-05548,2025-06-23,Buenos Aires,Lote-04,117.14,22.7,listo_para_cosecha,37.6
M-05549,2025-03-10,El Roble,Lote-10,178.46,18.2,optimo,50.5
M-05550,2025-04-27,El Progreso,Lote-06,109.57,18.7,listo_para_cosecha,32.5
M-05551,2025-01-15,San Miguel,Lote-25,-20,18.8,plaga_observada,52.0
M-05552,2025-08-25,La Pradera,Lote-11,8.69,19.4,listo_para_cosecha,52.1
M-05553,2025-01-10,La Pradera,Lote-02,194.52,14.2,plaga_observada,77.7
M-05554,2025-10-06,Buenos Aires,Lote-22,180.86,26.0,humedo,92.8
M-05555,2025-10-27,La Pradera,Lote-15,246.23,31.0,listo_para_cosecha,41.6
M-05556,2025-04-08,Buenos Aires,Lote-14,166.61,25.2,humedo,40.8
M-05557,2025-06-16,San Miguel,Lote-21,75.14,28.5,listo_para_cosecha,83.8
M-05558,2025-05-24,La Pradera,Lote-01,198.14,25.5,listo_para_cosecha,26.9
M-05559,2025-10-11,Buenos Aires,Lote-16,261.39,12.9,plaga_observada,49.7
M-05560,2025-02-08,Santa Lucia,Lote-15,184.3,23.3,listo_para_cosecha,40.1
M-05561,2025-10-16,Los Guaduales,Lote-16,118.05,18.1,plaga_observada,3.6
M-05562,2025-02-02,Buenos Aires,Lote-21,186.76,24.2,seco,3.2
M-05563,2025-01-14,Buenos Aires,Lote-11,108.34,14.6,plaga_observada,85.8
M-05564,2025-09-15,La Esperanza,Lote-23,202.47,22.0,plaga_observada,57.8
M-05565,2025-08-31,La Pradera,Lote-14,318.33,28.8,listo_para_cosecha,3.3
M-05566,2025-10-30,Los Guaduales,Lote-07,280.67,24.3,humedo,11.7
M-05567,2025-01-21,Santa Lucia,Lote-08,102.15,19.9,listo_para_cosecha,15.6
M-05568,2025-06-13,San Miguel,Lote-04,261.73,25.4,seco,61.6
M-05569,2025-10-22,La Esperanza,Lote-19,223.44,16.0,plaga_observada,31.0
M-05570,2025-01-15,La Pradera,Lote-09,158.49,21.5,plaga_observada,52.5
M-05571,2025-07-30,Santa Lucia,Lote-10,287.32,23.4,plaga_observada,60.6
M-05572,2025-08-20,Buenos Aires,Lote-01,266.36,24.3,listo_para_cosecha,75.9
M-05573,2025-03-23,San Miguel,Lote-09,166.08,11.7,seco,38.7
M-05574,2025-09-13,Santa Lucia,Lote-05,258.35,17.9,seco,65.5
M-05575,2025-04-11,Buenos Aires,Lote-14,183.51,22.4,seco,27.7
M-05576,2025-03-08,San Miguel,Lote-17,271.26,29.7,listo_para_cosecha,81.6
M-05577,2025-09-22,San Miguel,Lote-20,200.75,24.9,seco,64.1
M-05578,2025-09-29,Santa Lucia,Lote-23,137.57,31.7,optimo,54.9
M-05579,2025-10-26,La Pradera,Lote-22,44.85,31.1,optimo,46.0
M-05580,2025-05-03,Santa Lucia,Lote-07,184.25,27.6,seco,81.4
M-05581,2025-03-25,La Esperanza,Lote-04,127.59,28.8,optimo,4.2
M-05582,2025-09-12,Los Guaduales,Lote-06,206.08,10.1,plaga_observada,13.1
M-05583,2025-06-15,La Esperanza,Lote-14,27.8,28.7,humedo,48.0
M-05584,2025-02-10,Santa Lucia,Lote-21,230.08,15.4,humedo,66.7
M-05585,2025-04-18,La Pradera,Lote-13,116.94,16.8,listo_para_cosecha,24.1
M-05586,2025-07-05,La Esperanza,Lote-10,191.81,24.7,listo_para_cosecha,6.4
M-05587,2025-05-21,La Pradera,Lote-17,220.78,11.1,optimo,74.8
M-05588,2025-09-03,Los Guaduales,Lote-24,154.19,25.2,humedo,91.4
M-05589,2025-04-08,Los Guaduales,Lote-13,186.87,30.3,optimo,62.7
M-05590,2025-01-23,El Roble,Lote-03,248.47,30.9,seco,28.8
M-05591,2025-12-04,El Progreso,Lote-25,190.01,30.8,plaga_observada,72.3
M-05592,2025-12-23,El Progreso,Lote-06,179.57,25.8,plaga_observada,33.4
M-05593,2025-06-25,El Roble,Lote-24,204.99,31.7,plaga_observada,73.4
M-05594,2025-08-23,Los Guaduales,Lote-03,230.69,24.2,listo_para_cosecha,89.4
M-05595,2025-05-14,El Roble,Lote-10,55.8,29.3,seco,59.7
M-05596,2025-05-21,Santa Lucia,Lote-20,51.88,12.6,humedo,54.3
M-05597,2025-06-04,Santa Lucia,Lote-18,221.51,27.7,seco,14.1
M-05598,2025-08-07,San Miguel,Lote-21,100.21,19.7,optimo,74.7
M-05599,2025-10-31,San Miguel,Lote-25,221.03,21.4,plaga_observada,47.1
M-05600,2025-06-16,El Roble,Lote-14,135.71,13.6,plaga_observada,55.0
M-05601,2025-05-19,Santa Lucia,Lote-17,166.82,14.7,plaga_observada,25.8
M-05602,2025-05-18,El Progreso,Lote-20,122.93,24.6,optimo,93.8
M-05603,2025-06-17,Los Guaduales,Lote-20,127.32,18.5,humedo,87.6
M-05604,2025-02-28,San Miguel,Lote-03,216.55,29.5,plaga_observada,70.5
M-05605,2025-08-16,Los Guaduales,Lote-18,245.56,28.1,plaga_observada,32.0
M-05606,2025-03-14,San Miguel,Lote-17,172.82,11.8,humedo,15.4
M-05607,2025-04-14,La Esperanza,Lote-24,94.2,28.5,listo_para_cosecha,17.1
M-05608,2025-02-15,La Pradera,Lote-19,220.87,29.7,humedo,16.6
M-05609,2025-08-09,Buenos Aires,Lote-20,284.35,18.9,plaga_observada,41.9
M-05610,2025-11-13,Buenos Aires,Lote-20,174.28,12.2,humedo,84.8
M-05611,2025-10-13,San Miguel,Lote-06,171.06,18.5,humedo,68.1
M-05612,2025-10-19,Santa Lucia,Lote-03,153.71,28.9,humedo,23.7
M-05613,2025-10-17,La Esperanza,Lote-03,183.14,31.8,listo_para_cosecha,59.3
M-05614,2025-05-14,San Miguel,Lote-12,202.25,21.6,listo_para_cosecha,48.2
M-05615,2025-11-11,San Miguel,Lote-19,226.83,28.6,plaga_observada,43.0
M-05616,2025-05-25,El Roble,Lote-13,87.29,20.8,listo_para_cosecha,13.5
M-05617,2025-03-27,El Roble,Lote-17,187.86,26.1,seco,23.5
M-05618,2025-06-05,La Esperanza,Lote-22,208.3,20.9,plaga_observada,91.9
M-05619,2025-02-08,San Miguel,Lote-17,165.11,26.3,seco,13.8
M-05620,2025-07-17,Los Guaduales,Lote-07,207.26,20.3,seco,39.5
M-05621,2025-01-16,El Progreso,Lote-08,226.03,16.1,optimo,16.2
M-05622,2025-07-22,Santa Lucia,Lote-12,172.73,17.3,seco,28.5
M-05623,2025-02-03,El Roble,Lote-18,167.32,18.2,listo_para_cosecha,89.0
M-05624,2025-03-12,La Pradera,Lote-18,170.68,22.4,humedo,48.2
M-05625,2025-08-28,El Progreso,Lote-02,222.55,23.5,humedo,15.6
M-05626,2025-11-21,La Esperanza,Lote-21,186.63,24.5,seco,74.1
